,book_id,recommendation_score,num_pages,publication_year,similar_books
4229,18079705,0.5365254687617127,608.0,2014.0,"['17934480', '17934479', '15812169', '17910129', '17735596', '17910135', '22545439', '16152916', '18453098', '17332271', '22668803', '23245595', '17910112', '26114545', '23168784', '19084955', '18318651', '23168818']"
4230,13538868,0.46646494617557077,310.0,2012.0,"['16173435', '17571685', '957172', '17561943', '6803078', '11467932', '881466', '662504', '9572060', '15798086', '13282614', '18270875', '24882022', '17894254', '6624577', '626120']"
4231,13538863,0.49899673359174557,342.0,2012.0,"['7077917', '6611945', '12382770', '23126130', '14741589', '17451666', '6605730', '20452931', '1814961', '8179421', '33012415', '23569948', '7268566', '9562821', '25433525', '8162803', '13106631']"
4232,1499469,0.44752941160715287,168.0,1985.0,"['45181', '444380', '19301', '765300', '585747', '34264', '420180', '46306', '99111', '774449', '5659', '774544', '152382', '1077318', '145385', '443103']"
4233,71629,0.5488458237749904,399.0,2007.0,"['24767', '107670', '1444912', '295652', '38989', '7818881', '1007000', '590125', '6249757', '428036', '568645', '8709640']"
4234,6681393,0.4398171099119099,225.0,,"['6679044', '6580510', '6768411', '7179686', '6390352', '6699443', '6522388', '5577995', '5505328', '6892626', '5495243', '7775757', '8588957', '2124206', '12988004', '6681614', '6715235']"
4235,15568,0.5850292308382257,,,"['28507', '429883', '169959', '77563', '404223', '144109', '122137', '185224']"
4236,15564,0.5286145101997357,304.0,,"['18880', '148241', '239067', '542604', '981840', '383921']"
4237,15566,0.5869278205712489,416.0,,"['429883', '13881', '618245', '228990', '181494']"
4238,15567,0.6216796826423913,512.0,1999.0,"['429883', '13878', '29119', '404223', '618245', '554777', '16488', '716329']"
4239,15560,0.5759590973423537,456.0,2001.0,"['429883', '29164', '77563', '426953', '13807', '252591', '185192', '181494', '355078']"
4240,15561,0.5449595931728233,303.0,,"['99449', '476730', '29119', '552349', '243298', '1392031', '291571']"
4241,8789405,0.5315251700428629,,,"['13612005', '8621466', '12488998', '5321778', '540181', '6080796', '8542996', '9462784', '10635806', '3906292', '2801870', '10783492', '34736211', '10317334', '20652253', '8572704', '10308452']"
4242,13484271,0.5047832323006921,,2005.0,"['29579', '349090', '14817', '96471', '24985', '34529', '530965', '296182', '57043', '18630', '101942', '89184']"
4243,13588959,0.4992953741627193,423.0,2012.0,"['13253994', '19286545', '12002819', '14569046', '13562763', '13057939', '12733708', '11807189', '10785670', '16104414', '12497339', '12009173', '12266595', '17261100', '16027969', '13540215', '10335337', '13151505']"
4244,20613571,0.6245569531311781,418.0,2014.0,"['10165761', '11431896', '15714476', '34352582', '9943270', '12027429', '8069828', '15773979', '20443235', '16181630', '14061957', '13618440', '20359719', '15801763', '16150830', '8709526', '15811405', '13605723']"
4245,23899193,0.5816703090335188,576.0,2016.0,"['25845201', '27411345', '25159315', '23129080', '20753341', '25863014', '25972177', '25893966', '19487669', '23507511', '20404905', '23909755', '25543924', '25103760', '24396857', '16613978']"
4246,25966743,0.34910131207039136,146.0,2015.0,"['23449180', '8975264', '739859', '25463625', '324883', '7841565', '2730476', '15762112', '7087837', '2765545', '13324015', '3416560', '10644824', '1063593', '66663', '365168', '18144588', '26040551']"
4247,2266021,0.4969421693236582,21.0,2008.0,"['4134071', '7091488', '9526658', '7954556', '42900', '443392', '395871', '6134826', '346268']"
4248,5981496,0.403396937306739,,,"['11717567', '13027729', '8484869', '13498755', '15739807', '13183402', '13641613', '13558634', '12035671', '11556866', '17563063', '15810256', '12023178', '12427087', '15785941', '15997688', '12356903', '22728791']"
4249,836888,0.5019642431721447,208.0,1998.0,"['312081', '24782', '979768', '7987', '199155', '59326', '8252', '24963', '6081980', '149418', '1953965', '444380', '73930', '60179']"
4250,24893241,0.6056669040676028,448.0,2015.0,"['11069761', '22892113', '19213148', '19346457', '24017512', '20413494', '29430690', '19083252', '16032329', '18054085', '8883358', '15724122', '12946419', '24885532', '21480854']"
4251,9441425,0.4568549895569098,519.0,2010.0,"['48037', '179182', '975885', '828985', '1131133', '398978', '15320', '8970727', '33553', '79089', '11279', '359375', '216213', '382450', '38379', '6100790', '2292060', '52643']"
4252,13636400,0.6158287804625759,466.0,2013.0,"['12138494', '15945897', '12399857', '13112869', '22053410', '13514612', '15773979', '15836516', '18114292', '15843071', '13490791', '13062484', '10352973', '10838787', '15711341', '18000952', '17286818', '17165987']"
4253,25076719,0.5010853251569638,168.0,2015.0,"['22789111', '23137382', '25834619', '22214720', '35232671', '7618386', '16059327', '23432718', '23279104', '28227793', '15808485', '25061099', '2498092', '14759816', '20299673', '28204536', '23529245', '21532168']"
4254,10609400,0.49288521615935904,376.0,2011.0,"['7237170', '8414223', '6979452', '3294488', '9657219', '9691496', '156295', '18626791', '10552287', '10846905', '5054043', '10257518', '11399736', '3280988', '10814707', '13023039', '6779796', '11832549']"
4255,7511118,0.46306071603855714,,,"['9284656', '11550021', '3587238', '12478564', '218756', '11153196', '9555905', '7694557', '16032262', '948224', '12558278', '13485397', '12447221', '12675334', '13328903', '11225796', '18668104']"
4256,7576029,0.4874816947855726,277.0,2010.0,"['7775663', '7242735', '7148785', '7091426', '7190904', '7163245', '7023081', '6481191', '7091218', '7091773', '7740142', '8534978', '7193767', '6926414', '7807033', '7807029']"
4257,9077707,0.6021973008112183,,2010.0,"['13541333', '8333875', '16092192', '7701275', '30230', '6606305', '6484692', '17936450', '21338033', '11782608', '10786926', '134224', '3711940', '6609490', '31330', '15742424', '17229318', '948219']"
4258,8230486,0.4717474729835026,192.0,2010.0,"['8230491', '7326881', '8549962', '9939463', '15100996', '2885427', '3363578', '16103255', '12852746', '4244856', '905758', '334292', '10937707', '5422256', '9361864', '9269460', '12621331']"
4259,82192,0.6677478656714488,494.0,2003.0,"['692969', '146690', '479525', '702705', '151723', '149413', '348398', '4389888', '48044', '938087', '166671', '580843', '539428', '4837553', '262585']"
4260,16039808,0.5023779149980083,252.0,2012.0,"['12968299', '17657000', '24975633', '17979819', '14740424', '22033066', '28405454', '21406652', '25796232', '18667928', '15947525', '27270974', '22914865', '13618515', '24611676']"
4261,899781,0.5131854057351338,1193.0,1993.0,"['66677', '7345', '68380', '23606', '5739533', '11100431', '92003', '1170158', '140128', '45109', '828878', '39058', '37684', '372299', '1667456', '100933', '18879', '68524']"
4262,30628,0.5755167786405986,,,"['353792', '1800794', '541924', '16041031', '777840', '900668', '569083', '11001876', '13402577', '138551', '362801', '827830', '76834', '647670', '993793', '80119']"
4263,7897851,0.4464938593369556,320.0,2010.0,"['11301765', '8531229', '11342260', '12361729', '8664283', '7741856', '8627917', '7132233', '8529230', '9282088', '7896141', '6947949', '21570172', '8571801', '6920820', '10836748', '12876438', '8321015']"
4264,4502507,0.8314818204549659,11.0,2009.0,"['6582080', '295834', '2402971', '784911', '3240083', '5201089', '8875620', '2179276', '8069828', '33676', '2157243', '385706', '744322', '2475768', '35807']"
4265,20941198,0.377982872939981,422.0,2014.0,"['3144712', '10494887', '18111134', '17252981', '10945567', '11804615', '13480224', '15814613', '13181016', '12992088', '1766517', '12234224', '10377196', '21394075', '23400724', '12872024', '10436863', '9676513']"
4266,7269507,0.3748733314862654,320.0,2010.0,"['9510104', '7683167', '7508223', '176798', '970533', '11210965', '7172680', '17410877', '316977', '10480102', '12884325', '1071615', '17131858', '10118570', '659855', '15839594', '16049186', '6726099']"
4267,25914821,0.5614422688386701,463.0,2015.0,"['17412895', '16060716', '13543206', '18812716', '18226374', '15798389', '29345802', '15093976', '18602406', '16043857', '8860912', '18050728', '23168765', '20499923', '18515960', '28110857', '13206900', '11165590']"
4268,12213758,0.4637325355524081,511.0,2012.0,"['10808965', '11836518', '11702088', '12180240', '12436013', '12394032', '11387458', '11836562', '12022733', '11737311', '11378402', '12432229', '12985143', '11603886', '11647944', '11388429', '11164732', '9542582']"
4269,18490660,0.4877729397456194,368.0,2014.0,"['20877865', '18600267', '17605075', '17910147', '16210411', '15737583', '17562413', '17339959', '18722924', '17620859', '17338059', '16037505', '19241969', '18652641', '19286527', '18404156', '20578610', '18050009']"
4270,222575,0.4460420846429277,176.0,2007.0,"['24779', '694942', '377891', '36644', '2408007', '295806', '312081', '252205', '47572', '763489']"
4271,222576,0.6421590484775521,192.0,2007.0,"['1351679', '1782811', '530582', '1116594', '1195394', '984168', '24781', '298523', '793903', '207330', '2084776', '825546', '818095', '904372', '1077808', '1113797', '65954', '1041101']"
4272,13034113,0.5725939917649716,352.0,2012.0,"['10194637', '13348320', '9248345', '13414964', '13455513', '13260802', '12394032', '13414829', '11647944', '13512495', '9277339', '12025637', '9860837', '25729635', '13586321', '11362198', '10560849', '13326795']"
4273,478628,0.5217064839133665,333.0,2004.0,"['624802', '18931438', '128524', '1178857', '119826', '18470430', '3144712', '11572813', '22571504', '318200', '844303', '1079813', '6847697', '22432076', '16146279', '20927491', '2916531', '9358877']"
4274,17446626,0.4580071593832823,656.0,2013.0,"['15771846', '17707471', '17879401', '13616278', '17623344', '17879131', '13279692', '18947303', '3391271', '22463760', '10928630', '21017636', '17976172', '15810910', '21937625', '18047306', '22875083', '23524779']"
4275,1501665,0.49798773498461835,,,"['3369573', '8253182', '6718729', '418785', '9635098', '61996', '46612', '285098', '10455846', '1022738', '201029', '15038253', '9935568', '40282', '1017182']"
4276,15797015,0.39969984376223106,368.0,2013.0,"['17382893', '14429760', '17164112', '17671192', '436629', '17184947', '372665', '563659', '268186', '17571282', '16160069', '17451238', '13139589', '6383537', '6283478', '7914855', '308449', '398331']"
4277,27833803,0.6030112458556087,278.0,2016.0,"['28118539', '27414411', '25670396', '25430248', '30134847', '26225506', '30078567', '22400511', '26869939', '27774725', '28963881', '27209384', '27876766', '29102955', '28110119', '26850100', '25669098', '28245707']"
4278,27833800,0.3491752467589544,256.0,2016.0,"['25721477', '27414475', '23001588', '28963881', '25787386', '11254537', '25991705', '28954187', '22665007', '27210071', '26142679', '27272299', '25774386', '7944988', '25688984', '25318821', '21863494', '26073058']"
4279,30220948,0.46074375364878806,354.0,2017.0,[]
4280,770794,0.4524908802524291,336.0,2007.0,"['6509143', '346282', '562795', '72504', '7883494', '6903495', '1270247', '6163754', '449331', '6483153']"
4281,20831904,0.5013400392052487,330.0,2014.0,"['20797344', '15982975', '23662026', '23356435', '23248441', '23393856', '18931438', '18723351', '23277018', '17887777', '22432076', '22552036', '28451428', '21937303', '20927491', '20489142', '26023822']"
4282,2251777,0.46113083394307536,282.0,1928.0,"['1098637', '1198855', '6261782', '7017673', '404516', '185284', '127499', '252657', '77996', '975045', '7442219', '2033025', '6310492', '9531577', '10533437']"
4283,2394187,0.5137902975354703,216.0,1994.0,"['8890606', '377291', '81075', '14686', '114701', '547448', '8087', '6422595', '27712', '24785', '9548075', '73574', '152427', '23340', '16078549', '166570', '47510']"
4284,4039512,0.49576899491783166,654.0,2009.0,"['7242077', '257333', '2386455', '10370482', '247912', '2439888', '8626348', '175599', '8291070', '22712', '2187538', '236818', '57080', '6287972', '28674', '12074910', '1517499']"
4285,6372263,0.5245627005902289,,,"['6399413', '282296', '84158', '129022', '7114042', '317476', '1777991', '18366664', '720866', '2457005', '11703437', '84176']"
4286,5983694,0.7043091191887836,282.0,2009.0,"['7739968', '4414890', '7999433', '5201814', '272343', '196791', '6871737', '24686', '2871746', '6609700', '892095', '6659537', '3490345', '6729699', '6609764', '4082037', '78517', '7118768']"
4287,6947949,0.46951620774916203,251.0,2010.0,"['7742184', '6599113', '7896141', '17832339', '6171732', '7132233', '6920820', '6415619', '8487365', '8529230', '8288918', '6516627', '6703198', '7365164', '8428050', '8531229', '6508352', '7810863']"
4288,17228158,0.41691162292220996,400.0,2013.0,"['20687166', '13451336', '17888482', '11551984', '17612781', '21073647', '15715073', '95239', '18043999', '11985094', '16038912', '15770278', '22529399', '21827265', '1776675', '176333', '662931']"
4289,17163514,0.6497286126611559,347.0,2013.0,"['17608111', '13528379', '23547364', '13590715', '12395241', '15790816', '9127479', '22845353', '22875122', '20753341', '18657632', '23451034']"
4290,7531654,0.39235696520226016,,2009.0,"['8572163', '2751662', '9206583', '4583614', '497819', '13063098', '1006679', '824499', '1121894', '13409145', '233906', '6491917', '289590', '99375', '13590977', '4906766', '2994701', '3280113']"
4291,975331,0.3762683222088881,128.0,2007.0,[]
4292,13518588,0.44887641164423026,310.0,2010.0,"['6594657', '13409145', '6505358', '7247856', '6369113', '5495243', '7740225', '6931344', '6679044', '7507908', '6364657', '8299165', '6933135', '6064646', '10165761', '6768411', '7497552', '6357708']"
4293,17713508,0.5180208579145762,276.0,2013.0,"['22088245', '18667253', '88072', '18694092', '23379245', '22171697', '12484914', '22812333', '16130317', '18108609', '21851288', '668634', '15791459', '11334430', '21525136', '10387413']"
4294,13617933,0.6353908145890844,438.0,2012.0,"['12084655', '16107545', '16282581', '22879950', '17313935', '9862105', '13490388', '13484185', '29234699', '17154753', '17834122']"
4295,24785,0.5242170971936462,98.0,2006.0,"['36635', '1444645', '775436', '11756117', '8090', '444314', '64108', '6584545', '316113', '369296', '11308', '274868']"
4296,24781,0.6730523938547284,253.0,2006.0,"['1351679', '530582', '222576', '2084776', '1782811', '793903', '1195394', '680154', '1113797', '207330', '556975', '1041101', '904372', '1195367', '1077808', '825546', '984168', '298523']"
4297,24782,0.6498190823115265,222.0,2006.0,"['24963', '36635', '169871', '312083', '127122', '1103543', '259598', '358488', '444380', '6764787']"
