,book_id,genres
7421,2223967,"['fantasy', 'paranormal', 'fiction', 'romance']"
7422,2224451,"['fantasy', 'paranormal', 'romance', 'fiction']"
7423,2224813,"['fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime']"
7424,2225238,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'history', 'historical fiction', 'biography']"
7425,2225495,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime', 'young-adult']"
7426,2226187,"['fantasy', 'paranormal', 'fiction', 'young-adult', 'romance']"
7427,2227031,"['fantasy', 'paranormal', 'romance', 'fiction']"
7428,2232994,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
7429,2233407,"['fantasy', 'paranormal', 'fiction', 'romance', 'mystery', 'thriller', 'crime', 'young-adult']"
7430,2234033,"['fantasy', 'paranormal', 'fiction', 'young-adult', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography']"
7431,2234034,"['fantasy', 'paranormal', 'fiction', 'young-adult', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography', 'children']"
7432,2235235,"['fantasy', 'paranormal', 'fiction', 'young-adult']"
7433,2237117,"['fantasy', 'paranormal', 'fiction', 'young-adult', 'children']"
7434,2238093,"['fantasy', 'paranormal', 'children', 'fiction', 'young-adult', 'mystery', 'thriller', 'crime']"
7435,2239941,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'mystery', 'thriller', 'crime']"
7436,2240429,"['fantasy', 'paranormal', 'romance', 'fiction', 'young-adult']"
7437,2242097,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'history', 'historical fiction', 'biography', 'children', 'mystery', 'thriller', 'crime', 'comics', 'graphic']"
7438,2243541,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
7439,2246092,"['fiction', 'fantasy', 'paranormal', 'history', 'historical fiction', 'biography', 'non-fiction']"
7440,2246937,"['fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime', 'young-adult', 'romance']"
7441,2246941,"['fantasy', 'paranormal', 'history', 'historical fiction', 'biography', 'romance', 'fiction']"
7442,2248164,"['fantasy', 'paranormal', 'fiction', 'history', 'historical fiction', 'biography', 'young-adult', 'romance', 'mystery', 'thriller', 'crime']"
7443,2248573,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'romance']"
7444,2251041,"['fantasy', 'paranormal', 'children', 'fiction', 'history', 'historical fiction', 'biography', 'young-adult']"
7445,2251777,"['fiction', 'fantasy', 'paranormal', 'history', 'historical fiction', 'biography']"
7446,2253471,"['fantasy', 'paranormal', 'fiction']"
7447,2254009,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'children']"
7448,2254392,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'romance']"
7449,2255114,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
7450,2255638,"['fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime', 'romance']"
7451,2255639,"['fantasy', 'paranormal', 'fiction']"
7452,2255792,"['fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime']"
7453,2257948,"['fantasy', 'paranormal', 'fiction', 'children', 'young-adult', 'romance']"
7454,2257949,"['fantasy', 'paranormal', 'fiction', 'young-adult', 'children', 'mystery', 'thriller', 'crime']"
7455,2258216,"['fantasy', 'paranormal', 'romance', 'mystery', 'thriller', 'crime', 'fiction']"
7456,2260675,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
7457,2261213,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
7458,2261214,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
7459,2261459,"['fantasy', 'paranormal', 'fiction', 'romance']"
7460,2262319,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'romance', 'comics', 'graphic']"
7461,2264142,"['fantasy', 'paranormal', 'fiction', 'history', 'historical fiction', 'biography']"
7462,2266021,"['fantasy', 'paranormal', 'young-adult', 'romance', 'fiction']"
7463,2266884,"['fantasy', 'paranormal', 'fiction', 'young-adult', 'romance']"
7464,2269324,"['fantasy', 'paranormal', 'romance']"
7465,2272510,"['fantasy', 'paranormal', 'romance', 'fiction', 'history', 'historical fiction', 'biography']"
7466,2272515,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'children']"
7467,2272641,"['fantasy', 'paranormal', 'young-adult', 'children', 'fiction', 'mystery', 'thriller', 'crime']"
7468,2272813,"['young-adult', 'fantasy', 'paranormal', 'fiction', 'romance', 'mystery', 'thriller', 'crime']"
7469,2273246,"['young-adult', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'romance', 'fiction']"
7470,2274683,"['fantasy', 'paranormal', 'young-adult', 'romance', 'fiction', 'history', 'historical fiction', 'biography']"
7471,2276553,"['fantasy', 'paranormal', 'fiction']"
7472,2278298,"['fantasy', 'paranormal', 'romance', 'fiction']"
7473,2278833,"['fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime']"
7474,2281052,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'children']"
7475,2281814,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
7476,2282133,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
7477,2282320,"['fiction', 'fantasy', 'paranormal', 'comics', 'graphic', 'poetry']"
7478,2287223,"['fantasy', 'paranormal', 'fiction', 'young-adult']"
7479,2287468,"['fantasy', 'paranormal', 'fiction', 'romance']"
7480,2287499,"['fiction', 'fantasy', 'paranormal', 'romance', 'history', 'historical fiction', 'biography']"
7481,2288232,"['fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime']"
7482,2291458,"['fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography', 'comics', 'graphic']"
7483,2292060,"['fantasy', 'paranormal', 'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime']"
7484,2292175,"['fantasy', 'paranormal', 'fiction', 'romance']"
7485,2294528,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'romance', 'children', 'mystery', 'thriller', 'crime']"
7486,2294535,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'romance']"
7487,2295534,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'mystery', 'thriller', 'crime', 'children']"
7488,2295829,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
7489,2295830,"['fantasy', 'paranormal', 'romance', 'fiction', 'young-adult']"
7490,2298136,"['fiction', 'fantasy', 'paranormal', 'children']"
7491,2299110,"['fantasy', 'paranormal', 'romance', 'fiction', 'history', 'historical fiction', 'biography']"
7492,2299685,"['fantasy', 'paranormal', 'romance', 'fiction']"
7493,2300898,"['fantasy', 'paranormal', 'romance', 'fiction']"
7494,2301796,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime', 'young-adult']"
7495,2302159,"['fantasy', 'paranormal', 'fiction', 'history', 'historical fiction', 'biography', 'young-adult', 'mystery', 'thriller', 'crime']"
7496,2302479,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'mystery', 'thriller', 'crime', 'romance', 'children']"
7497,2302537,"['fantasy', 'paranormal', 'children', 'mystery', 'thriller', 'crime', 'fiction', 'young-adult']"
7498,2304317,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'romance', 'history', 'historical fiction', 'biography']"
7499,2305862,"['fantasy', 'paranormal', 'fiction', 'romance', 'young-adult']"
7500,2310633,"['fantasy', 'paranormal', 'romance', 'fiction']"
7501,2310956,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime', 'young-adult', 'history', 'historical fiction', 'biography']"
7502,2311681,"['young-adult', 'fantasy', 'paranormal', 'fiction', 'romance']"
7503,2311682,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
7504,2314130,"['fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal', 'romance']"
7505,2314165,"['fantasy', 'paranormal', 'children', 'fiction', 'young-adult']"
7506,2314315,"['fantasy', 'paranormal', 'romance', 'fiction', 'young-adult', 'mystery', 'thriller', 'crime']"
7507,2315892,"['fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime']"
7508,2316940,"['fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime', 'romance', 'history', 'historical fiction', 'biography', 'young-adult']"
7509,2316941,"['fiction', 'fantasy', 'paranormal', 'young-adult', 'comics', 'graphic', 'mystery', 'thriller', 'crime', 'non-fiction']"
7510,2318136,"['fantasy', 'paranormal', 'romance', 'fiction']"
7511,2319370,"['romance', 'fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime']"
7512,2319381,"['fantasy', 'paranormal', 'fiction', 'romance']"
7513,2319385,"['fantasy', 'paranormal', 'fiction', 'young-adult']"
7514,2321296,"['fantasy', 'paranormal', 'young-adult', 'romance', 'fiction']"
7515,2321839,"['fantasy', 'paranormal', 'romance', 'mystery', 'thriller', 'crime', 'fiction']"
7516,2321974,"['fantasy', 'paranormal', 'romance', 'mystery', 'thriller', 'crime', 'fiction']"
7517,2323295,"['fantasy', 'paranormal', 'comics', 'graphic', 'fiction', 'young-adult']"
7518,2323296,"['fantasy', 'paranormal', 'comics', 'graphic', 'fiction', 'young-adult', 'mystery', 'thriller', 'crime']"
7519,2324416,"['fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography', 'comics', 'graphic']"
7520,2324902,"['romance', 'fantasy', 'paranormal', 'comics', 'graphic', 'young-adult', 'fiction', 'mystery', 'thriller', 'crime']"
7521,2325009,"['young-adult', 'fantasy', 'paranormal', 'children', 'fiction']"
7522,2325248,"['fantasy', 'paranormal', 'fiction', 'young-adult', 'children']"
7523,2325636,"['fantasy', 'paranormal', 'romance', 'mystery', 'thriller', 'crime', 'fiction']"
7524,2326730,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
7525,2327608,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
7526,2327958,"['fantasy', 'paranormal', 'romance', 'fiction']"
7527,2330041,"['fantasy', 'paranormal', 'children', 'mystery', 'thriller', 'crime', 'young-adult', 'fiction', 'history', 'historical fiction', 'biography']"
7528,2330222,"['fantasy', 'paranormal', 'romance', 'fiction']"
7529,2330339,"['fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography', 'romance']"
7530,2330383,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
7531,2330661,"['fantasy', 'paranormal', 'fiction', 'young-adult', 'children']"
7532,2330711,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'mystery', 'thriller', 'crime']"
7533,2330877,"['young-adult', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'fiction', 'children']"
7534,2332145,"['fantasy', 'paranormal', 'romance', 'fiction']"
7535,2332154,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
7536,2332157,"['fantasy', 'paranormal', 'romance', 'fiction', 'young-adult']"
7537,2332389,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'mystery', 'thriller', 'crime']"
7538,2333041,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'history', 'historical fiction', 'biography', 'comics', 'graphic']"
7539,2336321,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
7540,2336322,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography']"
7541,2337147,"['fantasy', 'paranormal', 'fiction', 'young-adult', 'romance']"
7542,2337263,"['fantasy', 'paranormal', 'fiction', 'young-adult', 'children', 'mystery', 'thriller', 'crime']"
7543,2337265,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'mystery', 'thriller', 'crime']"
7544,2337379,"['fantasy', 'paranormal', 'fiction', 'young-adult', 'children']"
7545,2337583,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
7546,2340561,"['fantasy', 'paranormal', 'romance', 'fiction']"
7547,2342943,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
7548,2344214,"['fantasy', 'paranormal', 'romance', 'history', 'historical fiction', 'biography', 'fiction', 'young-adult']"
7549,2344218,"['fantasy', 'paranormal', 'romance', 'fiction']"
7550,2344297,"['fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'romance', 'fiction', 'history', 'historical fiction', 'biography']"
7551,2345603,"['romance', 'fantasy', 'paranormal', 'fiction', 'young-adult']"
7552,2346649,"['fantasy', 'paranormal', 'fiction', 'romance', 'young-adult']"
7553,2346891,"['fiction', 'fantasy', 'paranormal', 'romance']"
7554,2348157,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'mystery', 'thriller', 'crime']"
7555,2348318,"['fantasy', 'paranormal', 'comics', 'graphic', 'romance', 'mystery', 'thriller', 'crime', 'fiction', 'young-adult']"
7556,2348338,"['fantasy', 'paranormal', 'comics', 'graphic', 'young-adult', 'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime']"
7557,2348596,"['fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'romance', 'fiction', 'young-adult']"
7558,2349065,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
7559,2352137,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'mystery', 'thriller', 'crime', 'romance']"
7560,2352457,"['fiction', 'fantasy', 'paranormal', 'romance', 'history', 'historical fiction', 'biography', 'young-adult', 'children', 'mystery', 'thriller', 'crime']"
7561,2353644,"['fiction', 'fantasy', 'paranormal']"
7562,2354522,"['young-adult', 'fantasy', 'paranormal', 'fiction', 'children']"
7563,2354843,"['fantasy', 'paranormal', 'children', 'young-adult', 'fiction']"
7564,2355575,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
7565,2356304,"['fantasy', 'paranormal', 'fiction', 'young-adult']"
7566,2357073,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'children']"
7567,2357378,"['fantasy', 'paranormal', 'fiction', 'young-adult', 'children']"
7568,2358870,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'romance']"
7569,2362764,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'mystery', 'thriller', 'crime', 'romance']"
7570,2363092,"['fantasy', 'paranormal', 'romance', 'fiction']"
7571,2365730,"['fantasy', 'paranormal', 'fiction']"
7572,2365897,"['fiction', 'fantasy', 'paranormal', 'romance', 'history', 'historical fiction', 'biography']"
7573,2368381,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'romance']"
7574,2369498,"['fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'fiction', 'romance']"
7575,2370696,"['fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime']"
7576,2371124,"['fantasy', 'paranormal', 'young-adult', 'romance', 'fiction', 'children']"
7577,2371491,"['fantasy', 'paranormal', 'young-adult', 'mystery', 'thriller', 'crime']"
7578,2378312,"['young-adult', 'fantasy', 'paranormal', 'fiction', 'children', 'romance']"
7579,2381041,"['romance', 'fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime']"
7580,2382052,"['fiction', 'fantasy', 'paranormal', 'romance', 'history', 'historical fiction', 'biography']"
7581,2382362,"['fantasy', 'paranormal', 'comics', 'graphic', 'young-adult', 'fiction']"
7582,2385397,"['fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime']"
7583,2386345,"['fantasy', 'paranormal', 'fiction', 'young-adult', 'children']"
7584,2386455,"['fantasy', 'paranormal', 'fiction', 'history', 'historical fiction', 'biography']"
7585,2387722,"['fiction', 'fantasy', 'paranormal', 'children', 'romance']"
7586,2388005,"['fantasy', 'paranormal', 'romance', 'comics', 'graphic', 'young-adult', 'mystery', 'thriller', 'crime', 'fiction']"
7587,2388730,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'mystery', 'thriller', 'crime']"
7588,2391371,"['fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography', 'romance']"
7589,2392459,"['fantasy', 'paranormal', 'fiction', 'romance']"
7590,2394187,"['fantasy', 'paranormal', 'fiction', 'young-adult', 'children', 'romance']"
7591,2395279,"['fantasy', 'paranormal', 'young-adult', 'children', 'fiction']"
7592,2398197,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
7593,2399403,"['fantasy', 'paranormal', 'fiction']"
7594,2401681,"['fantasy', 'paranormal', 'young-adult', 'children', 'fiction', 'mystery', 'thriller', 'crime']"
7595,2401818,"['fantasy', 'paranormal', 'fiction', 'romance', 'mystery', 'thriller', 'crime']"
7596,2402971,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'history', 'historical fiction', 'biography', 'children', 'mystery', 'thriller', 'crime']"
7597,2403889,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
