,author_id,book_id
1109,31232,"[541867, 850962, 850963, 2621383, 938544, 19381626, 850960, 18490602, 6616579, 17452242, 938534, 5301005, 1277613, 55401, 55400, 5878388, 175983, 55399, 55398, 478951, 459064, 6657468, 345299, 827238, 8447255, 478927, 4703427, 7143429, 2893217, 7022843, 13038833, 2255638]"
1110,31247,"[274416, 5944682, 10115441, 2038926, 55443, 346222, 2470411, 2470390, 384353, 384352, 384356, 384355, 384354, 249633]"
1111,31253,"[14976, 55451, 7150647, 2702948]"
1112,31255,[1986356]
1113,31257,"[20518784, 23627690]"
1114,31265,"[55463, 544313, 544315, 1151335]"
1115,31321,"[6034660, 6375862, 12978730, 10575798, 18114543, 9464732, 21863903]"
1116,31425,"[1612302, 22233104]"
1117,31505,[1475288]
1118,31597,[25816768]
1119,31688,"[346282, 183274, 7616379, 11545694, 183272, 10635363, 20697444]"
1120,31712,[24044140]
1121,31775,"[7740030, 17262736]"
1122,31845,[788331]
1123,31869,"[2113443, 6338964, 3198692, 274149, 227331, 24402469]"
1124,31882,[808957]
1125,32018,[16108066]
1126,32048,[1220830]
1127,32157,[2451090]
1128,32168,[9349915]
1129,32252,"[585576, 552357]"
1130,32262,"[29496535, 6307037, 3103806]"
1131,32265,"[1169073, 303496]"
1132,32278,"[491075, 338329, 552357, 715287, 1228628, 445654, 13227699]"
1133,32279,"[519828, 139994, 519829, 519827, 13721878, 235577, 139981, 10904100, 139986]"
1134,32349,"[10571, 937105, 13408586]"
1135,32354,"[28539, 92904]"
1136,32401,"[2833308, 2550219, 21873092, 393146, 393147, 393145, 12161371, 57457, 873613, 873615, 452570, 17262286]"
1137,32530,[1981412]
1138,32590,"[710178, 378356, 13343752, 851340, 234946, 107664, 107669, 1995100, 378346, 107670, 851339, 1111891, 2870651]"
1139,32637,"[6163754, 104159, 2192092, 2043599, 18505829, 104160, 1865653, 1029770, 18090214, 359375, 1108497]"
1140,32638,"[23705140, 21996356, 11785468]"
1141,32641,"[16368455, 911867]"
1142,32643,"[6057020, 8697285]"
1143,32665,"[1731752, 58087, 58085, 1161439]"
1144,32911,"[7206935, 529581]"
1145,32912,"[17262407, 9711628, 23156342, 445761, 2729396, 291548, 15981709, 12987245]"
1146,32913,[978999]
1147,32914,[362053]
1148,32915,"[362055, 2892113]"
1149,32916,"[18007558, 23156342, 639944, 14002, 66691, 3103806]"
1150,32968,"[6528962, 58437]"
1151,33050,[7637398]
1152,33116,"[15717850, 19216478]"
1153,33262,"[2444340, 6719241, 625603, 6057020, 8697285, 1052311]"
1154,33271,[13329252]
1155,33297,"[17707758, 845078]"
1156,33408,"[16156295, 23303672, 18811375]"
1157,33461,"[619891, 181439, 181432, 59250, 1020421, 6740998, 202632, 181424, 181425, 181426, 181427, 181423, 580898, 619889, 181431, 181437, 442819]"
1158,33463,[320700]
1159,33465,[20691458]
1160,33467,"[17428653, 59263, 6375862, 33295236, 871575, 13555073, 19162620, 7794018, 7831435, 9217350, 9813788, 835106, 7640705, 25613431, 18657633, 844449, 3453791, 478600, 334123, 10429903, 59267, 59266, 59265, 59264, 59268, 33785205, 478587, 17612879, 564427, 14059024, 7740130, 23922381, 28501512, 20318205, 24397043]"
1161,33502,"[20929, 13832, 620486, 10393851, 370073, 5981700, 7143047, 463078, 739891, 11212021, 10877155, 84156, 141024, 81038]"
1162,33503,"[20695297, 17572020, 24000252, 32332687]"
1163,33505,"[23164910, 20447642, 23965758, 23965831]"
1164,33508,"[18850627, 6356170, 8116153, 712731, 734115, 1620977, 7212010, 59326, 3066582]"
1165,33546,"[23596, 774846, 11226926, 59396]"
1166,33773,"[15793066, 32671298, 32670125, 23719342, 13758481, 13167096, 24044140]"
1167,33876,"[692946, 304025, 4916680, 614712, 61912, 7841656]"
1168,33918,"[16172547, 6931246, 9466840, 7576123, 499415, 9830133, 12392681, 976422, 68495, 68494, 68496, 68497, 68498, 71303, 71304, 10593401, 920795, 25489159, 9709219, 13696160, 10362658, 4703581, 7505560, 867383, 7278057, 7278058, 32767, 250296, 6811283, 13551297, 6661027, 11251546, 2021006, 6602575, 2162714, 9916170, 395947, 24044142, 9516288, 6051255, 1069345, 9791714, 1861938, 9813572, 27833610, 9711050]"
1169,33919,"[13579397, 25970139, 31451186, 2246092, 12377549, 22181319, 9466840, 10393851, 424609, 6313798, 3689171, 920795, 17830944, 21560619, 28225843, 12344319, 6582496, 250296, 3259963, 7778983, 230852, 230853, 230855, 22752442, 17934530, 20646678, 8129662, 3369511]"
1170,33936,[638559]
1171,33958,"[5178537, 7137810, 17349030, 18171953]"
1172,34049,"[11309018, 11070385, 23846048, 6089263, 16149577, 10551947, 21456821, 6719735, 824729, 10196565, 11111343, 15748883, 13003565, 2865228, 127823, 5427288, 1524173, 26891484, 7096010, 60400, 15748868, 1814843, 613876, 3218719, 15779125, 1103385, 26890008, 5201089, 7291741, 2836109, 13589152, 7592279, 18667863, 7006095, 6348045, 8404519, 144349, 6070896, 13135293, 17465470]"
1173,34161,"[2093969, 143126]"
1174,34408,"[61146, 61152, 159764, 92138]"
1175,34409,"[61146, 159764]"
1176,34410,"[61152, 159764, 9815922, 92138]"
1177,34429,"[620486, 6034660, 11196925, 10393851, 424609, 78753, 13129274, 18596555]"
1178,34430,"[145134, 260985]"
1179,34636,[779002]
1180,34748,[497347]
1181,34765,"[23770294, 13354420, 13414545, 17797268]"
1182,34820,"[84183, 61823]"
1183,34827,"[231012, 3689171, 3030779]"
1184,34828,"[429890, 6375862, 150932, 3689171, 250296]"
1185,34850,"[84537, 6316518, 17859577, 13542374, 181886, 84552, 18892, 18889]"
1186,34853,[61912]
1187,34854,"[176846, 458268, 17247984, 598099, 2793511, 264446, 61912]"
1188,34859,"[410927, 177928, 61965, 463078]"
1189,34861,"[20929, 7945006, 7269507, 6307037, 14002, 129020, 3103806]"
1190,34863,[673252]
1191,34872,"[225699, 225691]"
1192,34878,"[62031, 317385, 62032, 6479198, 1707509, 3182557, 13517675, 62033, 1032913]"
1193,34933,[13023]
1194,34997,"[3030080, 2140775, 1046382, 2924152]"
1195,35007,"[878307, 3975775]"
1196,35010,"[293479, 13498652, 7694627]"
1197,35017,[1911138]
1198,35022,"[5988375, 93480, 11018851, 7353243, 2712887, 10609400, 93478, 93479, 15810845, 7196830, 15793066, 28695374, 2240429, 93481, 93483, 93489, 2281814, 199929, 156295, 6432786, 13758481, 6289939, 7717157, 5531637, 1931351, 6344424, 33540347, 13543159, 62319, 29071035, 7841656, 1773616]"
1199,35023,"[5519759, 15808829, 7840876, 2423981, 396929, 1708127, 11092162, 15808710, 9636371, 6602818, 442807, 4916680, 62319]"
1200,35064,[898671]
1201,35237,[3389200]
1202,35238,"[120240, 91540, 6254610]"
1203,35335,[109417]
1204,35400,[1612671]
1205,35595,[1367809]
1206,35620,[845078]
1207,35634,[7740753]
1208,35697,[9663437]
1209,35760,"[122999, 335958]"
1210,35815,[1973857]
1211,35817,[6254610]
1212,35855,"[23846037, 5877213]"
1213,36112,[757712]
1214,36120,[17707758]
1215,36122,"[7278720, 16145361, 329661, 397400, 169867, 7170273, 1060958, 150739, 13356208, 169879, 169878, 169875, 169871, 169870, 169873, 169872, 638073, 5797595, 86238, 916375, 64207, 6965998, 883316, 883315, 883314, 64108, 169885, 169880, 169881, 1190374, 81078, 245727, 5881635]"
1216,36175,"[15793149, 83061, 1041257, 169878, 169872, 463033, 638073, 6730372, 916375, 13414149, 64207, 10877155, 382870, 141024]"
1217,36203,"[64251, 1247695]"
1218,36245,[125755]
1219,36276,"[11904255, 8408981, 7059393, 16700536, 10437150, 31579908, 7507909, 13588399, 15812201, 33838972, 2192340, 28687247, 22504710, 25776235, 25387906, 19276094, 23281892]"
1220,36289,"[960493, 1232960, 143223, 143224, 143225, 143226]"
1221,36343,"[204279, 698179]"
1222,36344,"[7269507, 3356979, 363187, 66311, 66313, 66312, 66315, 66314, 66317, 66316, 18490706, 326128, 6320397]"
1223,36346,"[20646690, 20646696, 23197608, 34187776, 30145677, 18601430, 20646683]"
1224,36501,"[17131858, 1122004, 125755, 197397]"
1225,36521,"[218756, 3345417]"
1226,36615,[28114552]
1227,36730,[371698]
1228,36998,"[279969, 357727, 120240, 19246479, 10552013, 847048]"
1229,37013,"[65567, 65549]"
1230,37048,"[65633, 6069946, 1251032, 4436849]"
1231,37055,[65659]
1232,37060,"[750609, 2348157, 65666, 6811278, 843099, 377592, 8556375, 4495776, 352270, 10861110, 231183, 10251703]"
1233,37075,"[7912701, 22908506, 17156415]"
1234,37107,[1182136]
1235,37168,"[28412354, 25999628]"
1236,37182,"[6419700, 11212021]"
1237,37557,"[19346407, 25817389, 5776788, 15783828, 18456381, 66584, 22238188, 7778609, 7061684, 28364013, 6948234, 17349326, 10439703, 13157246]"
1238,37607,[8320534]
1239,37613,"[12981174, 11896968, 9532302, 12618763, 66717, 9896522, 9896523]"
1240,37814,[84176]
1241,38063,[7884969]
1242,38066,"[3556419, 24663516, 6122181, 2871250, 9459086, 18627947, 12114440, 2855252, 7860794, 67513, 16144864, 1233478, 285212, 6432786, 207365, 23007024, 3072254, 9642271, 28001867, 14759816, 8926959, 6203049]"
1243,38120,"[545435, 268917, 40081, 2889099]"
1244,38164,[11076156]
1245,38234,"[13589141, 29496535, 6307037, 17859577, 3103806]"
1246,38313,"[30050287, 20168816, 304922, 7143047, 21432372, 6340422, 753141, 67957, 7841656, 10559622]"
1247,38328,"[20530924, 17327]"
1248,38386,[577555]
1249,38449,"[27712, 774449, 83565, 1013269, 1094741, 70946]"
1250,38530,"[208738, 2855252]"
1251,38531,"[7092399, 6376772, 12608185, 16000044, 2468596, 68400, 17342701, 6289794, 7041456, 10643556, 10661081, 12954620, 8262172, 13060609, 9652947, 10346185, 7828883, 4916680, 8272495, 7787487, 15810152, 3225007, 460328, 460327]"
1252,38546,[317547]
1253,38550,"[15793077, 7743162, 2705034, 18050012, 6656935, 30063474, 25925238, 17562700, 28595941, 21098320, 13452375, 15704459, 7438039, 15704486, 22673038, 243272, 7303820, 21411388, 28220825, 13538824, 28963393, 23848236, 623976, 20518827, 10137823, 17190009, 16131832, 7235532, 7235533, 17332218, 26541448, 20886354, 12425774, 10803121, 6976882, 8253920, 17910665, 10803710, 18885585, 18583347, 16065811, 7743175, 6374361, 11543195, 21847375, 2115046, 17452242, 23848604, 3362870, 16065004, 20342545, 68429, 34002132, 1166599, 7303819, 18490585, 68427, 68428, 10063939, 17727802, 3537527, 6604209, 10803709, 29150270, 7141427, 12794078, 7037744, 22887589, 20562690, 21965074, 19424401, 780905, 13600356, 18324059, 24019186, 21432372, 13361776, 15929466, 12065807, 25451785, 21100112, 25578503, 20945146, 11221285, 6547258, 6547259, 16052859, 12377857, 33357682, 23602778, 17332365, 17825280, 22313627, 9329354, 34703445, 25387362, 25387360, 2767793, 18523268, 17250961, 17454731, 7740659, 23848109, 22906853, 18929850, 22887640, 7969594, 5980975, 25403108, 3485562, 24393777, 12425703, 13578175, 6709663, 6646849, 28812474, 18248381, 9647295, 15832300, 30363288, 6547260, 6950910, 24734047, 33357675, 17182126, 10388881, 18114043, 18490647, 26114421, 17702284, 6366110]"
1254,38569,"[18247598, 18247597, 11970994, 14781491, 6043781, 31933977, 6321854, 1128434, 2287468, 18215192, 2892159, 25318857, 18656031]"
1255,38592,[11212021]
1256,38598,"[68513, 3838563, 78071, 78070, 9479871, 1810286, 9642271, 34336498, 9765207]"
1257,38605,"[640181, 828440]"
1258,38616,"[34186238, 13648459]"
1259,38631,"[7416873, 114936]"
1260,38652,[33871932]
1261,38680,"[17864395, 659855]"
1262,38689,"[620486, 320700]"
1263,38809,"[8160897, 21025373, 18089930, 6423185, 6714177, 23377679, 5278010]"
1264,38820,"[6614271, 2012171, 7189619, 327156, 68890]"
1265,38821,[12768265]
1266,38822,"[235749, 575840, 729234]"
1267,38840,"[279969, 6324645, 305036, 767719, 1335601, 93220, 1137702, 1137703, 2916266]"
1268,38845,[3741525]
1269,38860,[1612671]
1270,38951,"[175248, 17831316, 11165590, 10291890, 6721385, 17936214, 6411440, 69136, 905559, 494610, 7841490, 1176248, 25614023, 6762281]"
1271,38954,"[29241350, 2939570, 17349030, 18171953, 26023794, 31670261]"
1272,38968,"[69169, 69173]"
1273,39043,"[9441425, 17286698, 943361, 5181655, 6346305, 4907587]"
1274,39099,"[3007625, 100368, 100369, 100364, 3621648, 218467]"
1275,39100,[69449]
1276,39301,"[69833, 234329]"
1277,39302,[165964]
1278,39304,"[7172680, 23173457, 18114043]"
1279,39412,[255371]
1280,39414,"[7831435, 5280062]"
1281,39426,[510342]
1282,39467,"[6163754, 212347]"
1283,39598,[3219391]
1284,39792,[455669]
1285,39839,[22237141]
1286,39840,[6490566]
1287,39852,"[71896, 836700, 463033, 9191899, 92377]"
1288,40084,[15845097]
1289,40118,[71214]
1290,40119,"[70956, 349090]"
1291,40125,[28571676]
1292,40130,[1032701]
1293,40173,"[219284, 279969, 17864395, 9637907, 219293, 7143047, 71054, 11212021]"
1294,40237,"[16074932, 250317]"
1295,40330,"[6304756, 2429217, 71321]"
1296,40331,[10044191]
1297,40381,[171125]
1298,40383,"[18090081, 13167096, 20890560, 11060998]"
1299,40386,[153058]
1300,40387,"[17999163, 1015766, 25361904]"
1301,40397,[71419]
1302,40563,"[17131858, 30687916, 17562900, 2355575, 12198712, 15985364, 9727730, 123408, 7495184, 6122181, 10393851, 25076719, 8230540, 6587387, 6653693, 6615021, 2871250, 10634443, 18079782, 9450406, 7857711, 9811795, 1412138, 6924676, 20821263, 81039, 9816086, 285224, 9816552, 33415234, 2049893, 5582295, 3781901, 13413589, 6549938, 22571699, 29246735, 7942786, 285212, 285210, 285211, 3413662, 71811, 15808762, 11162744, 9640779, 6400720, 13514292, 20299673, 11035657, 8406387, 1190896, 17559420, 7857713, 3244112, 8087906, 6492676, 3128411, 22668811, 285205, 285207, 285206, 285209, 285208, 11979189, 9314339, 8266924, 6790045, 7183665, 25776210, 11480917, 24973241, 10559622, 5292853]"
1303,40570,[2606517]
1304,40573,"[534676, 329108, 942573]"
1305,40574,"[383129, 423303]"
1306,40577,"[25142937, 71840]"
1307,40593,"[1011086, 2761829, 1273911, 71894, 359410]"
1308,40641,"[5338, 8391566]"
1309,40823,"[7456030, 72230, 6261097, 4417012, 10066399]"
1310,40881,"[1599297, 21525757, 2299685, 26236860, 9618561, 13509155, 10480102, 7686654, 6941324, 15713696, 22859804, 18371366, 27154621, 7199017, 5075964, 72286, 21535284, 22859817, 11768308, 6569211, 17802756]"
1311,40983,"[15806786, 126437, 6659604, 13591876, 7637398, 3689171, 102883, 351964, 102888, 102887, 102885, 7455727, 98042, 102878, 18596555, 1448631]"
1312,41003,"[588495, 9786023]"
1313,41007,[17238]
1314,41008,[415463]
1315,41032,"[5988375, 17619013, 4928007, 313264, 13539451, 6284391, 72544, 313261, 33574118, 7830463, 29875908, 25503058, 15813126, 2232994, 6927827, 8844926, 473720, 12159318, 501442, 10583193, 22450745, 18779659, 2871526]"
1316,41185,[23467456]
1317,41194,"[7945006, 6307037, 491075, 384478, 3103806]"
1318,41202,"[137627, 21412009]"
1319,41339,[120240]
1320,41542,"[1007458, 469954, 2580514, 469964, 1022657, 10153731]"
1321,41565,[16568]
1322,41570,[7012]
1323,41661,[73574]
1324,41749,[11212021]
1325,41762,"[16065496, 18505756]"
1326,41773,[6018080]
1327,41868,[88770]
1328,41874,"[2168861, 2482930, 1346584, 1346586, 5830325, 383143, 2580579]"
1329,41878,"[29241350, 447937, 5313289, 606488, 22916, 26023794, 21981650, 207114, 506128, 13514]"
1330,41942,"[17131858, 154105, 7842471, 28869534, 1069434, 2185147, 13515091, 9510104, 21509333, 810881, 18079491, 2871250, 10793701, 3395318, 155291, 9450406, 23398942, 629071, 9660176, 7091973, 8288919, 3475145, 20821372, 10869776, 18693727, 23471830, 15808333, 12414004, 148213, 629068, 74010, 23150640, 498508, 3697357, 13167096, 618195, 618194, 24611780, 155421, 20299673, 12993852, 6672129, 104766, 2185113, 1295202, 273501, 155459, 365089, 659855, 16108066, 10559622, 10614636, 104765]"
1331,42110,"[74271, 74270, 74273, 74275, 74274, 6290240, 18006456, 10184855, 617046, 671560, 9368252, 2065091]"
1332,42122,"[18668150, 9024346, 13096191]"
1333,42127,"[11545694, 13129274, 10635363, 20697444]"
1334,42155,[838640]
1335,42156,"[685529, 659469, 227222, 1490430]"
1336,42158,[1081560]
1337,42211,"[6908832, 9540596, 8998906, 7109406]"
1338,42249,[847048]
1339,42267,[14350]
1340,42411,[29238781]
1341,42414,[13456414]
1342,42506,"[248876, 248870, 248872, 248879, 248878, 248884, 248881, 248882, 248883, 248869]"
1343,42508,"[74952, 23546779, 2348318]"
1344,42530,[1297352]
1345,42540,"[165955, 831186, 831189, 6114254, 80754, 5986637, 1262341, 75013]"
1346,42550,"[7014041, 13477921]"
1347,42919,"[20168816, 8997810, 6714177, 10559622]"
1348,43001,[68034]
1349,43043,[23551456]
1350,43219,[99794]
1351,43248,[7143047]
1352,43292,[92377]
1353,43295,[7102544]
1354,43322,"[20665577, 3326895]"
1355,43393,"[16158569, 7705587, 6691426, 16158489, 8690988, 10059396]"
1356,43501,[186870]
1357,43504,"[17707758, 17287054, 7945295]"
1358,43538,"[689952, 9816552, 1669906, 6421522, 6421529, 11315073]"
1359,43587,"[13133307, 117991, 13412078]"
1360,43625,[123668]
1361,43668,"[823763, 76852]"
1362,43697,"[6767573, 640136, 22318426, 23471830, 13498652, 2992247, 850432, 279502]"
1363,43734,"[268437, 268439, 268442, 92377]"
1364,43745,"[905656, 6580611]"
1365,43784,"[305486, 186669, 186668, 25944812, 23156342, 26114167, 167061, 27778756, 396312, 26114406, 186672, 1147723, 77160, 77161]"
1366,43835,"[435415, 941467, 941468, 1587065, 12803894]"
1367,43988,[12858494]
1368,43989,"[6163754, 6034660, 25057705, 7269507, 9633279, 14296555, 572381, 28941103, 304459, 372007, 12858494, 237012]"
1369,44003,"[9664909, 6585955, 8343916, 177434, 89552, 558681, 11169952, 498214, 438190]"
1370,44034,[6633102]
1371,44103,"[148026, 259127]"
1372,44407,[279969]
1373,44524,"[7843500, 381072, 20706635, 17349076, 377889, 18490612, 13623846, 99714, 2819137]"
1374,44540,"[3519921, 18114043]"
1375,44554,"[21337, 17910665, 80238, 13448689, 991909, 13531473, 9090421, 17156415, 29884790, 8041853]"
1376,44724,[2118702]
1377,44736,"[13133307, 117991, 13412078]"
1378,44744,[3229327]
1379,44767,"[10264769, 22530, 3264918, 17156415]"
1380,44806,[771204]
1381,44808,[6661321]
1382,44889,[397400]
1383,44926,[17245]
1384,45103,[7353243]
1385,45230,"[11253959, 79549]"
1386,45231,[79549]
1387,45294,[754004]
1388,45309,"[372491, 372490, 372493, 151723]"
1389,45315,"[26891429, 13078298, 6690798, 7169578, 2776789, 9218086, 13448689, 13531473, 7169581, 13532264, 17910537, 7173256, 12379094, 6876281, 13281368, 8462082, 8462083, 9090421, 30241499, 11419156, 29884790, 8041853, 16240543, 16090340]"
1390,45583,[202588]
1391,45596,"[6034660, 152328, 264499]"
1392,45613,[127583]
1393,45650,[17707758]
1394,45687,[32971135]
1395,45816,"[397400, 542357, 428428, 176711]"
1396,45896,[279969]
1397,45948,[458960]
1398,45949,[458960]
1399,45954,[430388]
1400,45973,[510342]
1401,45978,"[5414, 35321056, 13621610, 12417793, 11915069]"
1402,46097,"[33921998, 16074769, 20759487, 232270]"
1403,46130,"[295184, 166794, 1438096, 418158, 2330661, 295169, 295198]"
1404,46137,"[51106, 81042, 189509, 397400, 249855, 7304345, 81037, 81039, 819930, 4738393, 463033, 739891, 220944, 13414149, 186446, 9191899, 362592, 371638, 463024, 10877155, 8428157, 141024, 81038, 5881635]"
1405,46138,"[81042, 15806786, 9727730, 15793149, 28957353, 6539039, 397400, 249855, 7304345, 8038401, 17802439, 81037, 81039, 819930, 22238188, 4738393, 463033, 739891, 13414149, 6505011, 28588, 7455727, 34497909, 30334177, 28364013, 371638, 10877155, 10475929, 8428157, 141024, 24998915, 11060998, 18782045, 81038]"
1406,46269,"[6057020, 8697285, 5948697]"
1407,46474,"[7155027, 333953, 2941976, 334038, 17381990, 5953211, 3086203, 459900, 459901, 81524, 14760527]"
