average_rating,author_id,text_reviews_count,name,ratings_count
3.94,14179498,139,Kevin L. Nielsen,800
4.28,3435992,299,Braden Bell,655
4.12,7360538,658,Amy Lamont,2817
3.72,443858,64,Eden Riegel,199
4.33,2892243,187,Charlie McWade,985
3.81,23419,3319,Christopher Priest,29660
3.86,3033685,602,James Edwin Gunn,7516
3.88,207379,1493,Mary Wine,19674
3.91,767317,12255,Aimee Carter,127719
4.37,5502079,11350,Tsugumi Ohba,391486
3.77,15337,4751,Joseph Bruchac,23900
3.83,4809417,419,Kasi Blake,2831
3.9,6519682,1996,Lila Felix,16022
3.77,115156,138,Barbara Siegel,26768
3.77,115155,148,Scott Siegel,26876
4.57,4981235,552,Ju Ephraime,1139
4.09,15014769,262,Adam J. Wright,4108
4.0,7173896,1024,Skye Callahan,5515
3.57,756556,931,Mainak Dhar,9868
4.14,4558309,5608,Lizzy Ford,47615
4.39,11047,7834,Masashi Kishimoto,510454
3.79,1005381,475,Joseph D'Lacey,2175
3.97,32916,851,Richard Lee Byers,33975
3.96,620946,970,Juan Villoro,7789
3.97,13597,1511,Marissa Moss,19431
3.85,126752,219,Gerard Houarner,1358
3.95,1827868,1260,Cat Adams,21045
4.0,3441,19817,Terry Goodkind,843189
3.47,259431,720,Mariah Fredericks,4248
3.97,7020231,7680,Eli Easton,39172
3.71,4053647,1432,B.G. Thomas,6995
3.97,6150699,929,Kaitlin Bevis,7581
3.79,4636,2218,Barbara Bretton,23519
3.9,165549,365,Majgull Axelsson,5065
4.13,4730894,6334,Daniel O'Malley,43815
3.56,5610950,113,Kurt Sutter,724
3.81,6983061,673,Courtney Alameda,2302
3.95,7608,839,Marc Laidlaw,15853
3.71,5117618,185,Cory Skerry,942
3.99,25,7058,Patricia A. McKillip,119802
3.9,4594585,1990,Victor Pelevin,41412
4.24,12521,17294,William Goldman,692952
3.88,431771,260,Fisher Stevens,842
3.95,41032,3619,Christine Warren,70934
3.94,35022,9721,Marjorie M. Liu,123041
3.82,245963,1013,Jenna Maclaine,16436
4.11,8454,1098,Ben Avery,23975
3.99,827236,3217,Sarah Prineas,43746
4.08,38531,15844,Michelle Rowen,171546
3.75,14212740,747,Wendy Spinale,3206
3.77,160870,270,Mark Anthony,22128
3.8,78305,3957,Vicki Lewis Thompson,47341
3.72,142717,1373,Jack Dann,17751
3.84,53193,3561,Kage Baker,36543
3.99,6587,10433,Tad Williams,309363
4.07,1067608,10506,Peter S. Beagle,144248
3.81,73422,2104,Terry Bisson,28613
3.97,22993,1182,Terry Dowling,11124
4.28,2990843,3644,Mark Tufo,56667
3.82,96300,2321,Stephen Graham Jones,11762
3.91,466494,3619,Laird Barron,29335
3.9,128037,1035,Robert Shearman,7839
4.07,334840,8500,Lorelei King,151599
4.12,500666,2541,Davina Porter,16147
4.02,439723,1459,Karel Capek,27061
3.92,60646,5833,Donna Andrews,71603
3.9,5753883,5395,J.R. Rain,78734
3.86,3159299,2567,Dmitry Glukhovsky,39389
3.31,93434,999,Valerie Frankel,8921
4.14,130698,6399,Ted Chiang,48741
3.96,102987,1840,Rhyannon Byrd,28339
3.93,108007,3974,Dakota Cassidy,45053
4.03,19729,3371,Stephanie Rowe,39521
4.0,6653864,997,Gena D. Lutz,4298
4.21,825592,870,Nicole Garcia,2057
4.3,7453846,2415,A.K. Michaels,8397
4.01,3377941,49061,Rick Yancey,468893
3.42,567167,2214,Marie Phillips,12983
4.09,1332,2200,Julia Golding,31511
4.11,166943,217,Wayne Barlowe,2720
3.68,2855899,273,Tracey O'Hara,2658
3.88,10317,39190,Maureen Johnson,421761
3.99,6889514,233,Sharon Bayliss,489
3.98,3174636,2225,Oliver Bowden,32636
3.71,6627234,78,Diana L. Paxon,977
3.68,6627235,153,Gail Sanders,1760
3.87,38234,983,Michael Z. Williamson,20458
3.71,878623,465,Ron Collins,4791
3.83,2799345,478,Kristin Schwengel,10177
3.69,6627236,153,Samuel Conway,1771
3.83,8691,1724,Rosemary Edghill,40369
3.8,4080505,446,Elizabeth A. Vaughan,4961
3.73,1167218,211,Cedric Johnson,2324
3.79,1071572,357,Dayle A. Dermatis,3578
3.68,316778,488,Michele Lang,4129
3.98,237184,395,Steven Pacey,1720
3.93,5190768,622,Garrett Robinson,4669
3.6,568632,571,Kathy Lyons,2646
4.19,1222197,1368,Cynthia Holloway,36207
3.95,15412,12111,Jerry B. Jenkins,516459
4.12,3178457,2284,Heather Blake,22419
3.98,3112212,8597,Courtney Cole,83344
4.26,3617,99990,Diana Gabaldon,1763193
3.8,1250101,376,Jennifer Pelland,1908
3.52,2915782,2332,Leah Cypess,16795
4.01,32637,4613,Sergei Lukyanenko,114217
3.93,3100170,517,Ferrett Steinmetz,2593
3.82,3201079,543,Matt Mikalatos,2603
4.15,5622334,207,Helen Maryles Shankman,853
3.9,49111,5313,Samuel R. Delany,64942
3.97,226816,11084,Lauren Dane,174059
4.43,88951,48,Craig Graham,916
4.07,24953,484,Leonid Andreyev,6306
3.84,1202217,1103,Brian Falkner,7517
3.83,1293688,1918,A.E. van Vogt,34298
3.97,9345,1433,Brian Froud,112247
4.14,58065,218,Wendy Froud,4440
4.17,502042,456,Jerome Bixby,7306
3.71,201555,148,Robert N. Charrette,5441
3.94,65471,2861,Robert Lynn Asprin,162112
3.91,1067243,713,Simon Morden,6329
4.16,3153804,221,Marie Andreas,1729
3.92,3399559,1933,David Dalglish,48646
3.89,14008944,3519,Richard T. Chizmar,24423
3.81,16846791,56,Maggie Siff,183
4.05,3222597,309,Travis Moore,23288
4.19,1624574,10627,Jose Marzan Jr.,360266
3.75,3681,26907,Ann Brashares,857931
4.18,1034277,197,Gregory Manchess,4446
3.87,1180263,1238,Kendra Leigh Castle,10579
4.01,7091408,229,Allie Burton,1393
3.92,833687,3501,Suzanne Selfors,29017
4.24,1435,1726,Graeme Base,38079
3.73,3116926,4616,Lene Kaaberbol,57667
3.9,30209,12852,Margaret Sayers Peden,281116
3.95,5235537,804,S.R. Johannes,4247
3.98,4279057,226,Miranda Stork,1145
3.95,71090,569,Meghan O'Brien,8101
3.83,8842,13672,Susanna Clarke,186835
4.27,38954,8344,Shaun Tan,74437
3.78,2954265,832,Michael Marshall,9696
4.19,6588778,311,G.M. Berrow,2913
3.77,319857,4677,Shaun Whiteside,53769
3.96,10038,2312,Terry Deary,43713
3.94,355223,1418,Markus Heitz,30545
4.22,397047,369,Natsumi Mukai,17118
4.26,1099588,193,Ying Xia Sheng,8043
3.68,110234,7260,Marcus Sedgwick,40311
3.63,4005010,2165,Neil Clarke,8625
3.61,6563092,565,Alvaro Zinos-Amaro,2153
3.95,18313,2677,Jim Starlin,49733
4.0,6923531,414,J.S. Morin,3933
4.03,9678,7396,Ann Rule,169365
3.76,1005,10750,Robert Fagles,1019624
3.76,280215,10343,Bernard Knox,995543
3.9,326338,4013,Shanna Swendson,40909
4.2,5822912,3955,Victoria Danann,20917
4.05,1257234,518,Dorothy Hearst,4614
4.08,3000192,1181,Marshall Thornton,4476
4.08,5371025,3055,Micalea Smeltzer,30125
3.74,800187,10269,Siobhan Vivian,76274
4.15,4670048,497,Laura DeLuca,3181
4.12,3406550,12211,Josephine Angelini,137350
3.97,6883551,1058,Lynne Matson,6172
3.93,3400721,1413,Pierre Boulle,33581
3.63,1014364,1307,Robin Sachs,9585
4.16,7741564,13560,K.  Webster,51228
3.98,3224031,847,Jen  Meyers,4503
3.87,277654,2518,Grover Gardner,9585
3.81,4023684,596,Thoraiya Dyer,1871
4.22,6478373,1587,R.C. Bray,4975
3.79,1858,12100,Kim Stanley Robinson,168711
3.68,9059,8792,Caroline B. Cooney,130125
4.07,22536,1049,Leonard S. Marcus,6374
3.71,72678,3111,Catherine Jinks,25231
3.86,6884287,1034,David B.,14897
4.03,784067,730,Mi-Kyung Yun,17779
4.08,760392,1040,Kylie Chan,16503
3.71,745284,1289,Martha Brockenbrough,5581
3.7,242296,120,Virginia Kidd,2115
3.7,51590,305,Annie Dalton,8414
4.04,10518,6473,Elizabeth Moon,144969
4.07,4824985,1885,Jennifer Malone Wright,12124
4.17,4883038,150,J.S. Bailey,282
3.61,6914215,81,Meaghan McIsaac,285
3.91,4996736,2491,Jus Accardo,25704
4.22,82526,684,Paul Starr,15718
4.08,7307458,364,Paul Durham,2532
3.8,4632661,2181,Zen Cho,9060
3.8,3015664,312,Angela Corbett,2408
3.85,17063,2300,Susan Krinard,43880
3.73,7095071,308,Adi Rule,1219
3.9,12676,2548,Heather O'Neill,22765
4.26,428662,713,James Ponti,4700
3.82,1226866,175,JoSelle Vanderhooft,1163
3.97,307629,780,William Browning Spencer,9880
3.53,2125760,337,Margaret Ronald,2572
3.7,3036323,107,E. Michael Lewis,801
3.75,3036324,48,Euan Harvey,551
3.72,3036325,131,Miranda Siemienowicz,918
3.66,3036326,78,Daniel Kaysen,746
3.74,3036327,51,Daniel LeMoal,578
3.69,3036328,103,Trent Hergenrader,993
3.72,277536,7961,Margo Lanagan,46322
3.88,1431510,117,Adam Golaski,1316
3.8,2830642,305,Simon Bestwick,2193
3.88,376166,615,Steve Duffy,7066
3.98,6261,3802,Alison McGhee,22764
3.88,57827,459,Charles W. Chesnutt,6271
3.9,2387,20583,Jayne Ann Krentz,440327
3.73,11214,2862,Mary Gaitskill,24584
4.0,128466,2530,Thomas Ligotti,35194
3.84,20936,3688,David Lubar,25137
4.05,6953671,286,Amy Landon,1120
3.95,4116333,2436,Cindy C. Bennett,27857
4.01,324055,735,Maggie Kneen,14011
3.95,58401,1789,David McKee,28956
3.65,184516,631,Alan Campbell,7455
3.52,7025,43798,Gregory Maguire,799664
3.87,4747895,816,John Hornor Jacobs,5779
3.58,169523,264,Jes Battis,3094
4.1,24830,2481,Paul Stewart,59542
4.24,160195,283,Brittney Ryan,1885
3.72,5174290,1642,Eden Bradley,16130
3.93,239128,2274,Stephanie Tyler,29636
4.02,821504,1237,Sydney Croft,18376
3.92,13982436,273,Amanda  Jones,1321
3.85,14055143,277,Mercy May,1237
4.18,10790621,3530,Anya Nowlan,17368
3.47,1938864,947,Colette Freedman,6073
4.2,16291,1948,Peter Tremayne,52755
3.59,3969234,736,Jesse Eisenberg,3226
3.91,20331,1497,Lawrence Watt-Evans,35940
3.86,12991,3222,Nina Kiriki Hoffman,44764
4.03,70167,1172,Henry Kuttner,22997
4.11,12728,1330,Darrell Schweitzer,33339
3.84,5169382,589,Randall Garrett,9481
3.6,974195,899,F.G. Cottam,6228
4.06,4945,438,David Day,13364
3.96,4573983,2915,Sarah Alderson,30689
4.15,68042,915,Ruth Sanderson,14643
4.02,5314516,1810,Melissa Pearl,9480
4.01,5815423,125,Dorothy Dreyer,418
3.98,64537,691,David Parkins,4007
4.32,4919495,13095,Chris Colfer,141225
4.2,119755,4198,Michelle Paver,71890
3.82,165198,771,Alan Gordon,12420
4.1,4435742,3161,Sarra Cannon,43724
4.02,3297510,4911,Lacey Weatherford,66478
3.89,6925432,228,Vikas Adam,794
3.82,1357326,1565,Paul Boehmer,5398
4.03,2503028,11909,Molly Harper,139667
3.98,995289,4364,Cameron Jace,40798
3.8,119848,10030,Diana Peterfreund,73526
3.67,3017160,487,David McAfee,4089
3.99,17216,5257,Peter Lerangis,160192
3.85,5807332,125,Beck Sherman,244
3.54,2089928,414,Stephen Deas,5089
3.81,510877,1530,Joshua Hale Fialkov,13857
3.87,4981614,98,Jefferson Smith,382
3.41,81309,292,Penni Russon,2341
4.1,5257588,1025,Rachel McClellan,6872
3.88,4370909,416,Ajay Naidu,1385
3.99,44736,1426,Henry Rollins,23233
3.87,4423545,340,Eamonn Walker,1149
3.9,2976694,400,John Turturro,1387
4.08,393249,6736,Rob Reiner,37451
3.93,432320,639,Jay O. Sanders,4586
3.85,563121,513,Becky Ann Baker,3191
3.87,4423546,340,Steve Park,1149
3.87,4423547,340,Frank Kamai,1149
3.81,43587,2010,Alan Alda,13184
3.71,140042,594,Carl Reiner,2788
3.87,3039826,344,Jurgen Prochnow,1201
3.9,6477800,66,Waleed Zuiter,199
3.86,2782636,343,Dean Edwards,1166
3.87,4423550,340,Michelle Kholos,1149
3.8,4423551,434,Maz Jobrani,1554
3.86,73423,440,Mark Hamill,1783
3.95,32915,292,Richard  Baker,17174
4.13,8455,2602,Mike S. Miller,45312
3.81,145946,3917,Sally Gardner,27414
4.0,131683,1923,Edward Eager,51390
3.99,385574,1836,N.M. Bodecker,47396
3.82,1149240,412,Rupert Degas,1713
4.17,837219,4222,Alexander Gordon Smith,37236
4.02,9756331,185,Zara Ramm,746
3.77,78111,2897,Kailin Gow,36368
3.83,3901024,641,Amy Butler Greenfield,5108
3.91,34850,1982,Diana L. Paxson,115528
3.73,145294,1879,Mindy Klasky,22265
3.81,4106,898,Pamela Dean,11478
3.92,46137,3534,Terri Windling,56060
3.87,137270,9147,J.A. Konrath,116669
4.22,170442,163,James Lapine,13390
4.06,6521898,8526,Milly Taiden,83978
3.96,4292165,1626,Jeyn Roberts,12669
3.68,63983,5192,Nancy Werlin,38821
4.07,164485,1206,Susan Squires,28897
4.05,21665,977,Ronda Thompson,37238
3.81,165105,1670,Janet Lee Carey,15985
3.68,363048,319,Colin Brake,3644
3.6,2996650,3121,Karen McQuestion,31938
4.06,2620393,1753,David Mack,21857
4.5,4263,1632,Hayao Miyazaki,42120
4.14,34748,1085,John Howe,35869
4.01,15890,8095,Trudi Canavan,241302
4.11,41878,1400,Jack D. Zipes,22970
4.18,4137634,77,Marie-Catherine d'Aulnoy,699
3.91,766447,77,Antoine Galland,956
4.04,53350,1553,Howard Pyle,67035
3.91,48535,1176,Anatole France,22098
3.86,129487,285,Naomi Mitchison,1634
3.89,32349,960,Sylvia Townsend Warner,8807
3.79,16086,1368,Robert Coover,10736
4.13,211036,115,Michael de Larrabeiti,1547
3.77,1569666,787,E.J. Stevens,4314
3.62,141334,836,Ian Watson,8706
3.51,250598,710,Carsten Stroud,4232
4.05,74488,7793,Victoria Laurie,107164
3.82,48960,4606,Walter Jon Williams,63617
3.85,820990,303,Brendan Connell,2012
3.69,13613,9148,Gabrielle Charbonnet,99373
3.79,10739,4526,Maile Meloy,30901
3.67,10943489,100,Jacey Conrad,690
3.67,10943490,97,Gia Corona,680
3.94,49177,60369,Shannon Hale,511517
4.0,74863,1130,Lin Oliver,9859
4.13,7504850,275,Shakuita Johnson,446
3.96,993682,975,Jo Graham,8583
4.0,61707,10641,Linda Sue Park,140050
4.0,97088,5244,Roxanne St. Claire,52753
3.87,4308706,5784,Kady Cross,48774
4.31,803873,411,Kyell Gold,3679
4.06,4201,5107,Laura Wright,47514
3.97,1598076,14379,Sarah MacLean,154710
3.46,6477757,219,Justin Blaney,661
3.5,4541521,241,Rosie Garland,1358
3.81,6052785,382,Roger Wayne,1388
4.25,5181752,6494,Dannika Dark,98723
4.13,6556689,32146,Christina Lauren,443998
3.76,2938554,2333,Will McIntosh,20127
4.16,6860531,16325,Bella Forrest,292226
3.73,209873,323,Jason Henderson,4369
3.81,156084,750,Carol Matas,10551
3.7,14235866,1406,Vic James,4216
4.06,1186079,2756,Ardian Syaf,59791
4.22,1405152,10615,Peter V. Brett,227392
4.18,55811,18617,Mark Buckingham,454745
4.35,38328,8823,P. Craig Russell,233090
4.15,10365,37600,Dave McKean,658330
4.48,42156,1208,David Wenzel,161213
3.99,9550,43467,Laurell K. Hamilton,1470306
3.75,4786551,1035,Danielle Monsch,7345
4.36,1441847,1437,Kate O'Hearn,17812
4.35,14765007,960,Robert Sabuda,30943
3.61,4757071,386,Chris  Evans,3856
3.85,8105,1093,Kate Douglas Wiggin,33152
3.53,15298,986,Stella Cameron,9531
3.76,1691206,5397,Stacey Jay,37767
3.93,28550,11412,Katie MacAlister,221004
4.3,1104332,1853,Dave Marshall,40803
3.99,5735,12702,Anthony Burgess,519763
3.59,347385,3513,Rachel Ward,31652
3.42,43393,3063,Danielle Trussoni,19241
4.12,172487,3006,Brom,23864
3.74,4145664,3888,Gretchen McNeil,18510
3.95,4027380,11286,Joelle Charbonneau,97270
3.89,5436815,1373,Lydia Kang,10956
3.85,4011455,1585,R.C. Lewis,8186
3.3,4737695,696,Lenore Appelhans,2986
3.78,27276,5179,Robert Charles Wilson,62918
3.59,108905,990,Kathryne Kennedy,9122
3.48,5808037,1438,Jen Minkman,5794
4.42,3911856,25731,Jim Kay,145038
3.84,145370,311,Andrew Neiderman,7679
4.02,8573519,7336,Ruby Dixon,78443
3.63,3493128,146,Harrison Geillor,593
3.79,41542,4262,Helen Dunmore,42005
4.02,5275596,289,Katherine Hurley,3102
4.16,7145212,309,K.C. Finn,1115
4.2,29482,3969,Osamu Tezuka,71726
4.05,1152263,14341,M. Leighton,197451
4.15,184638,1230,Rem,24355
3.97,36289,810,Charles Williams,7820
4.22,9809076,244,Mary Martel,1545
3.86,15684352,2294,Andy Lane,17631
3.8,224189,1293,Steve Berman,10505
3.98,3874125,283,Bryan Thomas Schmidt,1228
3.9,4446038,244,Sabrina Vourvoulias,894
3.77,13694741,1232,Alyse Zaftig,4111
3.82,60577,1079,Lee Nichols,13225
4.32,2751991,10834,Gabriel Rodriguez,180616
3.92,51167,1554,Sigmund Brouwer,12563
3.76,2885318,2071,Nick Lake,11191
3.95,4620386,8235,Cardeno C.,57941
4.01,38066,10222,Karen Chance,223391
3.89,6476065,400,Xia Jia,1842
4.16,5780686,10419,Liu Cixin,85580
4.09,521640,1180,Phil Gigante,7732
3.65,31265,2083,Patrice Kindl,13612
3.99,2924930,4340,Juliet Blackwell,50393
4.22,5819903,1235,Steve McHugh,29879
4.05,6422993,252,Elizabeth Langston,800
3.98,4767792,1570,Sara Bergmark Elfgren,20194
3.88,19971,4281,Teresa Medeiros,61361
4.0,431149,24289,Truman Capote,633397
3.67,29471,13856,Jennifer  McMahon,100782
3.72,6474354,11879,Rosamund Hodge,75349
4.07,2773553,155,M.J. Elliot,2794
3.81,7349425,150,Cecil Baldwin,479
3.97,350820,584,Jenny Davidson,24423
3.98,5376,3992,Jack Vance,63221
3.88,2889695,1599,Robert Petkoff,4584
4.05,3100027,1560,Jacqueline West,13732
3.56,468339,395,Alicia Dean,1662
4.13,369374,211,Jean-Paul Orpinas,7586
4.09,4384107,143,Helena Shaw,285
3.9,3165706,3794,Kelly Creagh,35145
3.6,5329790,307,Cege Smith,2055
3.81,4823084,174,Robin P. Waldrop,456
3.68,5070203,53,Claudia McKinney,146
4.25,48206,49843,Karen Marie Moning,792049
3.9,212101,572,Natalie Ross,2542
3.95,38598,1605,Elizabeth Vaughan,28893
3.8,2739770,323,John Claude Bemis,1519
3.93,410947,1357,Willy Vlautin,8590
3.65,221019,989,Adele Geras,9038
3.97,173459,4364,Alan Cumming,29708
4.09,5295120,15383,Morgan Rhodes,98659
4.12,13747494,123,Jamie McLachlan,351
4.05,3203095,8207,Kelly Oram,64024
4.06,2958464,124,John Edgar Browning,3006
3.98,44926,12124,David J. Skal,639191
4.24,506873,513,Laurel Long,3675
3.76,4564814,1824,January LaVoy,7836
4.05,13262730,79,Teresa Richards,114
3.89,19522,1108,John Maddox Roberts,16599
4.35,81466,7691,A.A. Milne,440699
3.98,5027236,26773,Kasie West,191463
3.56,1003655,1332,K.W. Jeter,22366
4.03,124006,299,Dion Fortune,6036
4.31,68794,3978,Alan Gratz,18470
3.94,7091823,3577,Danielle L. Jensen,28652
3.97,6245,15505,Dave Barry,211757
4.12,5265741,2200,R.K. Ryals,17559
4.11,117570,500,Frank Belknap Long,9782
4.11,5768569,379,Devri Walls,2593
3.69,18454,2497,Whitley Strieber,32249
3.83,261937,330,Paula Volsky,4527
4.16,7086152,84,Angela Myron,185
3.66,76243,814,James Finn Garner,7340
3.87,585301,452,Adjoa Andoh,1561
4.03,5279368,134,M.J. Webb,199
3.86,387612,837,Paul Kearney,13417
3.91,4556932,1718,Cara Lynn Shultz,17578
3.88,371202,1482,Georgia Byng,36034
3.85,4702610,193,Nicole Maggi,1252
3.86,4708,2751,Emma Holly,58683
4.14,5172000,7103,Shannon Mayer,112515
3.56,4935608,120,Gray Rinehart,401
3.78,5185939,44,Josh Roseman,119
3.75,8270,436,Paul Crilley,2600
3.83,3236643,262,Jim McDoniel,1165
3.84,573850,2567,Roderick Gordon,33328
3.84,26170,2511,Brian  Williams,32463
3.8,40397,142,Lyda Morehouse,1310
3.84,715443,2256,Linda Urban,20529
4.33,14690841,240,Brandon Rubin,685
4.01,3144008,1491,Lauren Fortgang,7109
4.17,6503,273,Roger Clark,936
4.05,13615251,739,Elizabeth Evans,2171
3.95,7155626,301,Tristan Morris,785
3.79,1429808,13847,MaryJanice Davidson,312607
4.35,7226363,240,Sara Dobie Bauer,448
3.8,5028484,2759,Michelle Madow,14018
4.15,5042322,3526,Robert J. Crane,70812
3.6,347427,516,Alyssa Brugman,3986
3.94,59401,157,L.A. Kelly,1925
3.89,2678,642,Lois H. Gresh,11930
3.7,1137883,239,Nicholas Kaufmann,1213
3.8,1346653,638,Norman Prentiss,3755
3.83,345026,1839,Lisa Morton,17050
3.76,26935,1637,Nancy Kilpatrick,25651
3.77,1112860,368,David Sakmyster,2828
4.02,335132,356,Ann K. Schwader,3164
3.81,5868487,669,Kiran Millwood Hargrave,3745
3.75,24197,5260,Michael Koryta,36055
3.78,50091,316,Rob Spillman,1608
3.94,6538289,46991,David Mitchell,423239
4.08,274533,24495,Simone Elkeles,451807
3.78,194172,1324,Gregory Frost,16466
3.91,58124,1972,John C. Wright,22211
3.73,3390749,70,Georgina Bruce,313
3.77,2438981,293,Shweta Narayan,1528
3.7,2716954,600,Nicole Kornher-Stace,3079
3.87,6546134,834,Kelly  Walker,5768
3.72,6548216,194,Ros Baxter,743
3.88,594898,379,Tom Becker,2865
3.69,56977,2186,Melvin Burgess,27905
3.94,14834295,1689,Juno Dawson,8383
3.88,542967,1991,James Dawson,9626
4.15,6653786,5252,Erin Noelle,39428
3.65,1718040,777,Shane Jones,4353
4.02,5817161,391,Liz Long,1306
4.09,14431555,142,K.N. Smith,156
4.04,2607,8243,Mike Lupica,73124
4.17,273501,705,Peter Christen Asbjornsen,19871
4.25,341985,338,Jorgen Engebretsen Moe,5085
3.74,7022586,512,Ruth  Silver,2309
4.32,13708274,349,Marc Alan Edelheit,4573
3.54,26932,598,John William Polidori,8449
4.33,8835824,712,Kore Yamazaki,10524
3.7,13695109,4461,Roshani Chokshi,17680
3.77,3149946,669,Sunny Moraine,2927
3.65,250172,1314,Lani Diane Rich,12181
4.25,1817728,181,Abigail Hilton,2037
4.13,312453,127,Anne Lindbergh,1010
3.93,4522335,376,Ben Galley,2259
3.97,3242087,462,Christine E. Schulze,895
3.74,21259,153,Mark Thompson,1156
4.26,28709,5185,Chuck Dixon,286710
4.04,90037,1187,Michael McDowell,9292
3.89,7212917,230,Mark T. Barnes,1616
4.31,5529995,1808,Reki Kawahara,38804
4.34,314962,137,Jack Yeovil,12639
3.76,272813,210,Thomas Wharton,2061
4.04,5130837,1096,Emlyn Chand,2294
3.76,262084,2645,Elaine Viets,37311
3.95,55474,2982,Cherry Adair,47783
4.11,1562974,6111,Katie Alender,51376
3.93,92150,202,Carol Kendall,2798
4.03,126120,720,Erik Blegvad,6463
4.07,7328282,2342,Jacqueline Sweet,8215
4.03,4955836,835,Jeanne-Marie Leprince de Beaumont,14059
3.86,95614,1052,Whoopi Goldberg,7809
3.95,275252,1461,Cindy Miles,13389
4.21,2973783,30889,Alexandra Bracken,233434
3.76,6582051,522,Amy McFadden,1963
3.8,7610,1085,Jack Williamson,13686
3.82,723801,3797,P.N. Elrod,71348
3.9,17060,3577,Lori Handeland,66052
3.8,33502,4568,Esther M. Friesner,85117
3.52,5149973,436,Suren Hakobyan,678
3.57,9375501,222,Suren Fant,325
4.23,10710,1319,W.E.B. Du Bois,31281
3.5,223294,158,Julian Hawthorne,1596
3.85,4395892,406,Wendy N. Wagner,2001
3.66,1831,5617,Jonathan Swift,252014
3.6,58017,599,Adam Stemple,4460
4.28,12570705,679,S.D.   Smith,4234
3.97,7277852,2185,Pippa DaCosta,13869
