book_id,title,num_pages,publication_year,average_rating,text_reviews_count,ratings_count,title_without_series,similar_books
23299584,The Midnight War of Mateo Martinez,184.0,2016.0,3.97,48,155,The Midnight War of Mateo Martinez,"['25081701', '25817038', '22707152', '15717846', '25810641', '28084013', '25689012', '23573606', '25488299', '25663514', '21441500', '22540205', '26031268', '21393547', '26312968', '25578480', '25817346', '20821235']"
93478,Eye of Heaven (Dirk & Steele #5),356.0,2006.0,3.89,65,1351,Eye of Heaven (Dirk & Steele #5),"['156295', '9892', '62319', '277895', '31925981', '9683902', '307353', '317788', '307354', '13576070', '7968415', '307357', '2725180', '460328', '5885269', '8324870', '1708120', '6432786']"
93479,"Tiger Eye (Dirk & Steele,  #1)",342.0,2005.0,3.79,260,3992,"Tiger Eye (Dirk & Steele,  #1)","['7786453', '8084361', '156295', '8349588', '62319', '7199027', '6737172', '6929566', '13376877', '11288020', '1568563', '8547975', '2721211', '1066445', '11405093', '3861643', '1399591', '13094607']"
329661,The Seven Towers,264.0,1984.0,3.64,68,1006,The Seven Towers,"['104923', '13281715', '10780523', '363918', '47571', '5453478', '29960', '10282547', '176411', '808412', '83061', '81068', '617811', '491091']"
2638810,"City of Bones (The Mortal Instruments, #1)",14.0,2007.0,4.12,168,496,"City of Bones (The Mortal Instruments, #1)","['13547956', '8709526', '9761771', '8835897', '9728843', '9666870', '11864728', '11563110', '3575676', '8428064', '10800916', '8288246', '7977037', '544257']"
17333287,Arcanum,744.0,2014.0,3.52,66,324,Arcanum,"['15937716', '13269570', '11966692', '19998', '17910119', '1118464', '24953627', '22875122', '13154387', '19027615', '15793118', '16160386', '16098768', '13627169', '23199431', '17571700', '18664972', '23011835']"
25703752,Sing Down the Stars,380.0,2015.0,3.85,34,69,Sing Down the Stars,"['23344658', '7426970', '20573482', '28233317', '18649551', '20499652', '23130282', '15751616', '26805518', '27407159', '18143994', '21843305', '11850814', '296504', '26722944', '23238883', '18460086', '20934582']"
25703759,Gateway to Fourline,295.0,2015.0,3.73,111,958,Gateway to Fourline,"['36200798', '25679123', '25010747', '25590133', '12394148', '29740894', '28669109', '26402927', '22913549', '15813776', '17838538', '22754145', '18006295', '26585966', '16285047', '6753440', '18490629', '28235223']"
11825915,"Hades (Halo, #2)",496.0,2011.0,3.97,35,202,"Hades (Halo, #2)","['10211811', '9642278', '9671126', '9553503', '9536651', '8259397', '9462774', '8542996', '9135893', '8016634', '7263429', '10640020', '9462637', '10479340', '9300960', '8567502', '8501291', '10308452']"
18142402,"Ex-Purgatory (Ex-Heroes, #4)",348.0,2014.0,3.97,34,182,"Ex-Purgatory (Ex-Heroes, #4)","['22465085', '13601016', '9969055', '18886535', '9729593', '2324416', '11022544', '10647312', '11427699', '11782254', '18775169', '7884969', '10092502', '25792883', '7724842', '7540697']"
17707758,xo Orpheus: Fifty New Myths,531.0,2013.0,3.5,69,402,xo Orpheus: Fifty New Myths,"['15767111', '13067271', '307359', '14475645', '114476', '7304345', '6490566', '17591970', '17345040', '17788344', '66663', '13253994', '22056496', '6395688', '16146055', '9033224', '11016554', '18162954']"
29065859,"A Little Knowledge (The Split Worlds, #4)",362.0,2016.0,4.08,35,195,"A Little Knowledge (The Split Worlds, #4)",[]
27876170,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",28.0,2015.0,4.47,65,315,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)","['13925', '319644', '13833', '40158', '116561', '775983', '14358', '5739512', '8884616', '8709526', '7005865', '6594657', '4935682', '23225', '225092', '2592122', '295654', '119324']"
11250053,The Snow Child,386.0,2012.0,3.95,10122,74041,The Snow Child,"['13253994', '19286545', '12002819', '14569046', '13562763', '13057939', '12733708', '11807189', '10785670', '16104414', '12497339', '12009173', '12266595', '17261100', '16027969', '13540215', '10335337', '13151505']"
21816737,A Plague of Unicorns,192.0,2014.0,3.44,65,198,A Plague of Unicorns,"['17679369', '22113151', '7179490', '19532887', '11148223', '22206705', '21965307', '8588579', '17165980', '13486830', '25066557', '6201556', '160322', '1031269', '10247684', '13015324', '20256733']"
10034291,"Sapphique (Incarceron, #2)",462.0,,3.71,83,492,"Sapphique (Incarceron, #2)","['7726036', '9918083', '6839020', '6091035', '11387447', '12814594', '8811401', '7669259', '7320458', '6555517', '2304181', '7775755', '8288246', '7740225', '7179686', '10322436', '7456030', '9300960']"
28957353,Nightmares: A New Decade of Modern Horror,422.0,2016.0,3.56,79,183,Nightmares: A New Decade of Modern Horror,[]
28814845,"Return (Journey Trilogy, #3)",,,4.33,229,1229,"Return (Journey Trilogy, #3)","['25785679', '28008154', '17140105', '25689022', '11380886', '9066002', '28473874', '28645670', '17237246', '25943120', '27206458', '16057519', '26240679', '19156005', '22707152', '6807501', '26074148', '13546416']"
6453847,"Storm Glass (Glass, #1)",504.0,2009.0,3.95,85,663,"Storm Glass (Glass, #1)","['7965123', '30189', '6580510', '5201659', '7278720', '1257271', '458269', '28246', '111017', '6461779', '147842', '7877549', '3838563', '1524269']"
837144,"I, Robot",249.0,1988.0,4.17,44,457,"I, Robot","['250024', '121581', '100366', '46651', '46656', '156724', '643792', '22323', '117', '1038586']"
12963277,"Falling to Ash (Moth, #1)",341.0,2012.0,3.65,55,450,"Falling to Ash (Moth, #1)","['13160434', '13455572', '13139452', '11503082', '9761911', '20618053', '13416355', '11767287', '12608870', '10522443', '12157403', '11160376', '13260802', '11761455', '13394182', '13033924', '14740587']"
33566871,The Speaker (Sea of Ink and Gold #2),512.0,2017.0,4.31,32,86,The Speaker (Sea of Ink and Gold #2),[]
9645248,"Born of Silence (The League, #5)",614.0,2012.0,4.48,380,3812,"Born of Silence (The League, #5)","['61823', '9757229', '9868970', '13545596', '18335567', '12823428', '7716433', '197420', '35478693', '11782786', '16078823', '12504529', '13633768', '17969763', '84158']"
7349,"The Lord of the Rings (The Lord of the Rings, #1-3)",,1991.0,4.48,91,1580,"The Lord of the Rings (The Lord of the Rings, #1-3)","['66677', '7345', '68380', '23606', '5739533', '11100431', '92003', '1170158', '140128', '45109', '828878', '39058', '37684', '372299', '1667456', '100933', '18879', '68524']"
13519844,"Independence (Significance, #4)",233.0,2012.0,4.32,805,14535,"Independence (Significance, #4)","['13502970', '15711844', '12090575', '15733738', '13480769', '15767996', '13483233', '13628855', '13233738', '13367528', '12081827']"
774806,"The Stupidest Angel: A Heartwarming Tale of Christmas Terror (Pine Cove, #3)",275.0,,3.82,167,905,"The Stupidest Angel: A Heartwarming Tale of Christmas Terror (Pine Cove, #3)","['225606', '138054', '5149517', '92113', '1802397', '3845819', '131162', '24978', '326194', '78065']"
17413095,"Secret of Betrayal (Destroyer, #2)",424.0,2012.0,4.33,33,166,"Secret of Betrayal (Destroyer, #2)","['33959001', '24663535', '11921067', '18501493', '22815373', '18457887', '17900550', '18006138', '22319080', '6374752', '20769611', '16094613', '13594769', '14741800', '18164093', '13605083', '16060312', '17840443']"
12177832,"A Kate Daniels Magic Series Collection (Kate Daniels, #1-5)",,2011.0,4.68,46,1055,"A Kate Daniels Magic Series Collection (Kate Daniels, #1-5)","['3781901', '11694653', '11348897', '11459863', '25706931', '13330100', '11958951', '15842007', '34775276', '298419', '11782157', '10802178']"
836176,"Queen of the Slayers (Buffy the Vampire Slayer: Season 7-8, #7)",352.0,2005.0,3.78,50,844,"Queen of the Slayers (Buffy the Vampire Slayer: Season 7-8, #7)","['293361', '153186', '836181', '696465', '293506', '293526', '293363', '754204', '34843', '293450']"
1898916,"Vampire Knight, Vol. 4 (Vampire Knight, #4)",197.0,,4.31,202,13656,"Vampire Knight, Vol. 4 (Vampire Knight, #4)","['655516', '1258027', '9047566', '1786128']"
14781171,"The Queen Is Dead (The Immortal Empire, #2)",333.0,2013.0,4.1,226,2220,"The Queen Is Dead (The Immortal Empire, #2)","['13542553', '15927484', '15782111', '18144122', '15789012', '17347638', '17264589', '16169846', '13635645', '13457309', '13521419', '13160434', '13539162']"
20706635,"The Doll People Set Sail (Doll People, #4)",304.0,2014.0,4.01,60,498,"The Doll People Set Sail (Doll People, #4)","['19500357', '18811310', '28449045', '20821235', '13061475', '9365632', '16000413', '7775599', '17355334', '17910533', '10132221', '6165122', '17454738', '10428172', '19532887', '23719427', '20613605', '9751060']"
10917096,"Avenger's Angel (The Lost Angels, #1)",328.0,2011.0,3.9,35,177,"Avenger's Angel (The Lost Angels, #1)","['11213380', '10898105', '11400399', '12267497', '11333950', '11921154', '10583186', '9316050', '10418404', '11299320', '9996331', '13343818', '6219526', '12031673', '10555634', '8379305', '8084361', '10661603']"
2043599,"The Twilight Watch (Watch, #3)",440.0,,4.11,37,516,"The Twilight Watch (Watch, #3)","['7838500', '7818273', '3370411', '7826204', '2036634', '1303548', '6362815', '8583692', '6097660']"
32926036,Seduced By A Dragon (Fallen Immortals #5),,2017.0,4.48,44,119,Seduced By A Dragon (Fallen Immortals #5),[]
16217523,"Bound By Blood: Volume 1 (Bound By Blood, #1) (The Dracula Chronicles, #6)",320.0,2012.0,4.45,48,196,"Bound By Blood: Volume 1 (Bound By Blood, #1) (The Dracula Chronicles, #6)","['25191279', '14896701', '16151793', '17455508', '11282486', '12810435', '17447459', '13027065', '23507251', '17834808', '17383481', '22529375', '25977648', '26307866', '22027599', '13328903']"
12425774,Elantris,27.0,2008.0,4.17,64,262,Elantris,"['6435253', '6342483', '17608111', '133664', '13890', '61886', '9300768', '3428935', '8801543', '7904453', '618197', '137627']"
189509,In the Forest of Forgetting,254.0,2007.0,3.99,50,430,In the Forest of Forgetting,"['216263', '102878', '39747', '912911', '12005736', '2216132', '20001', '66663', '2412563', '463033', '424609', '5970437', '189109', '547448', '3465594', '8130322', '9033224', '3608989']"
8337574,"I Am Number Four (Lorien Legacies, #1)",368.0,2010.0,3.94,34,188,"I Am Number Four (Lorien Legacies, #1)","['7006426', '10433900', '5894600', '544891', '8709640', '13364300', '13401993', '11563110', '10637510', '8129464', '6686092', '319644', '9662386', '13026935', '13545075', '7831742', '7157310', '7247856']"
15714133,"Midnight Frost (Mythos Academy, #5)",372.0,2013.0,4.14,440,8264,"Midnight Frost (Mythos Academy, #5)","['12488998', '12373508', '15744141', '10578952', '12080917', '13479267', '33384153', '17280122', '13418951', '10822397', '16650652', '13367329', '13605723', '17332590', '10838776', '15745371', '18466571', '9728761']"
6371243,The Everafter,248.0,2009.0,3.71,619,4229,The Everafter,"['3351354', '6240223', '6659480', '6202108', '7775663', '8428110', '6964455', '6364657', '5598819', '6508352', '5648871', '7737852', '6411849', '6703198', '6370307', '10388796', '6411554']"
34733250,"Night of Cake & Puppets (Daughter of Smoke & Bone, #2.5)",256.0,2017.0,4.35,177,639,"Night of Cake & Puppets (Daughter of Smoke & Bone, #2.5)","['14779549', '16148645', '13643163', '15465639', '13643876', '16002855', '20345368', '17338510', '16093689', '17616704', '16089245', '15715106', '17368138', '15819003']"
7476122,"My Soul to Keep (Soul Screamers, #3)",296.0,2010.0,4.09,817,17193,"My Soul to Keep (Soul Screamers, #3)","['8542996', '7696564', '7827221', '7831742', '7966006', '7801124', '6600807', '11987465', '8662410', '8789405', '6594657', '8161632', '7882701', '7735325', '12700337', '7159016', '8572704', '7823797']"
7476120,"Frostbite (Vampire Academy, #2)",327.0,2009.0,4.3,85,902,"Frostbite (Vampire Academy, #2)","['2295829', '6371117', '6319978', '12488998', '13049981', '7801124', '263171', '6262365', '3570231', '13644052', '7239607', '30336']"
7476121,"Shadow Kiss (Vampire Academy, #3)",464.0,2010.0,4.37,96,735,"Shadow Kiss (Vampire Academy, #3)","['5212771', '6371117', '2753843', '9761778', '5604848', '2051840', '13533758', '9581001', '293981', '1326258', '8803932', '23225']"
10803121,"The Alloy of Law (Mistborn, #4)",332.0,2011.0,4.2,4416,74892,"The Alloy of Law (Mistborn, #4)","['8697584', '20614529', '9268487', '12652457', '7743175', '15790816', '13118885', '478951', '133664', '887877']"
9594,Timequake,219.0,1998.0,3.71,817,23588,Timequake,"['409963', '28134', '756108', '10711', '10816769', '849725', '28767', '20289', '1019567', '138721', '180870', '171066']"
28650516,The Seventh Age: Dawn,350.0,2017.0,3.84,31,59,The Seventh Age: Dawn,[]
1100941,The Innamorati,381.0,1998.0,3.79,34,335,The Innamorati,"['19998', '6266686', '1363889', '28796', '81072', '503156', '189015', '396647', '102885', '1107458', '653075', '152427', '456625', '11933', '45399', '463024', '7005878', '421028']"
6773540,Random Magic,397.0,2010.0,3.34,40,64,Random Magic,"['13590694', '3345417', '95232', '6022139', '9354619', '8543695', '385487', '3871801', '3607394', '11886571', '21619717', '1048043', '1380345', '5175251', '3194217', '8285310', '4254923', '6079881']"
10428848,"Sexiest Vampire Alive (Love at Stake, #11)",370.0,2011.0,4.23,365,8101,"Sexiest Vampire Alive (Love at Stake, #11)","['3479', '6503156', '10553093', '9892347', '9634283']"
28940574,Above The Flames,,2016.0,4.03,47,74,Above The Flames,[]
20529381,"The Spirit (Spirit Trilogy, #1)",276.0,2014.0,4.05,56,155,"The Spirit (Spirit Trilogy, #1)","['32806466', '19306773', '17302931', '16150235', '17792308', '17670619', '22463521', '20832804', '17449233', '21802179', '18777567', '18005899', '20561858', '15988996', '16301195', '24279157', '17209757']"
15833761,The Ultimate Inferior Beings,300.0,2012.0,3.36,37,104,The Ultimate Inferior Beings,"['13604922', '18359887', '18663187', '15749033', '17668967', '13110467', '15851004', '19647986', '17301772', '13604683', '30694670', '13747884', '7220447', '18042016']"
22726660,"Griffin Rising (Griffin, #1)",204.0,2014.0,3.94,73,143,"Griffin Rising (Griffin, #1)","['8666191', '9948603', '10813715', '10982463', '11050827', '10484417', '8908223', '9729882', '10832421', '12920723', '10870794', '8644445', '11898247', '11251011', '12078244', '11946537', '10419436', '11401699']"
291252,"Strands of Starlight (Strands, #1)",384.0,1989.0,3.94,33,570,"Strands of Starlight (Strands, #1)","['461990', '1214365', '629338', '1945059', '305433', '1182034', '175658', '467457', '491091', '1042092', '232279', '371434', '285177', '6547161', '13506', '584373', '35129']"
10718699,"Darwen Arkwright and the Peregrine Pact (Darwen Arkwright, #1)",432.0,2011.0,3.68,73,375,"Darwen Arkwright and the Peregrine Pact (Darwen Arkwright, #1)","['10194452', '10194198', '12240668', '12355856', '11594286', '15793634', '10173501', '11286103', '13572812', '9460252', '10734298', '7967563', '11775178', '8526590', '6265292', '9903358', '9918317', '15746892']"
17741066,The Ghost Bride,384.0,2013.0,3.74,34,134,The Ghost Bride,"['17348286', '2889', '17261100', '18114292', '15808466', '15808321', '17727308', '17283570', '18764828', '21325365', '10576071', '14742759', '16255224', '17683788', '15752152', '9979093', '18045490', '18169712']"
16104802,"A Very Unusual Pursuit (City of Orphans, #1)",330.0,2013.0,3.79,40,173,"A Very Unusual Pursuit (City of Orphans, #1)","['17340764', '23476820', '11702955', '20307078', '8678078', '17403533', '25759090', '19392551', '24920626', '15851330', '22718726', '13453257', '18459857', '22105019', '16002013', '12078852', '8237897', '6377397']"
30258320,"Gilded Cage (Dark Gifts, #1)",368.0,2017.0,3.67,1082,3143,"Gilded Cage (Dark Gifts, #1)","['30269126', '35720690', '25740412', '32333246', '25752041', '33643994', '28524058', '32051720', '26958226', '31371729', '31423196', '33509076', '29422091', '25027785', '29622131', '25314447', '25566671']"
1057502,"Across the Face of the World (Fire of Heaven, #1)",576.0,,3.24,101,988,"Across the Face of the World (Fire of Heaven, #1)","['10836736', '12951328', '6578970', '1124962', '53545', '1348596', '7302400', '1462020', '6661228', '141684', '216638', '2272112', '384354', '8571110', '8698731', '18114139', '137627']"
848654,"Harry Potter and the Philosopher's Stone (Harry Potter, #1)",223.0,1997.0,4.45,441,5017,"Harry Potter and the Philosopher's Stone (Harry Potter, #1)","['13830', '127586', '121822', '37586', '6164358', '807968', '68458', '9783491', '444304', '7987', '12127750', '51428', '784911', '259836', '47570', '773693', '169879']"
